aficionado_id,plataforma,sigue,interacciones_temporada
AF-4F0E7535D6,YouTube,0,0
AF-742A555781,Instagram,0,0
AF-742A555781,X,1,24
AF-742A555781,Facebook,0,0
AF-742A555781,TikTok,0,0
AF-742A555781,YouTube,1,52
AF-2256C2ABFF,Instagram,1,58
AF-2256C2ABFF,X,1,105
AF-2256C2ABFF,Facebook,0,0
AF-2256C2ABFF,TikTok,1,115
AF-2256C2ABFF,YouTube,0,0
AF-84096F8CD1,Instagram,0,0
AF-84096F8CD1,X,1,3
AF-84096F8CD1,Facebook,0,0
AF-84096F8CD1,TikTok,0,0
AF-84096F8CD1,YouTube,0,0
AF-691ED90E9D,Instagram,1,13
AF-691ED90E9D,X,1,40
AF-691ED90E9D,Facebook,0,0
AF-691ED90E9D,TikTok,1,56
AF-691ED90E9D,YouTube,0,0
AF-22BA54B7D7,Instagram,0,0
AF-22BA54B7D7,X,0,0
AF-22BA54B7D7,Facebook,0,0
AF-22BA54B7D7,TikTok,0,0
AF-22BA54B7D7,YouTube,0,0
AF-2D0C7858B3,Instagram,1,6
AF-2D0C7858B3,X,1,18
AF-2D0C7858B3,Facebook,0,0
AF-2D0C7858B3,TikTok,0,0
AF-2D0C7858B3,YouTube,1,6
AF-C76051026A,Instagram,1,44
AF-C76051026A,X,1,9
AF-C76051026A,Facebook,0,0
AF-C76051026A,TikTok,0,0
AF-C76051026A,YouTube,0,0
AF-DA76A4ED37,Instagram,1,28
AF-DA76A4ED37,X,0,0
AF-DA76A4ED37,Facebook,0,0
AF-DA76A4ED37,TikTok,0,0
AF-DA76A4ED37,YouTube,0,0
AF-DB4A0EB5D7,Instagram,1,19
AF-DB4A0EB5D7,X,0,0
AF-DB4A0EB5D7,Facebook,1,39
AF-DB4A0EB5D7,TikTok,0,0
AF-DB4A0EB5D7,YouTube,1,20
AF-02BDD3D00F,Instagram,0,0
AF-02BDD3D00F,X,0,0
AF-02BDD3D00F,Facebook,1,5
AF-02BDD3D00F,TikTok,0,0
AF-02BDD3D00F,YouTube,0,0
AF-CE74556850,Instagram,1,19
AF-CE74556850,X,1,57
AF-CE74556850,Facebook,1,10
AF-CE74556850,TikTok,0,0
AF-CE74556850,YouTube,0,0
AF-5FCB5267D7,Instagram,1,12
AF-5FCB5267D7,X,0,0
AF-5FCB5267D7,Facebook,0,0
AF-5FCB5267D7,TikTok,0,0
AF-5FCB5267D7,YouTube,1,14
AF-CFFE1972FB,Instagram,0,0
AF-CFFE1972FB,X,0,0
AF-CFFE1972FB,Facebook,0,0
AF-CFFE1972FB,TikTok,0,0
AF-CFFE1972FB,YouTube,0,0
AF-AA6AC9D436,Instagram,1,3
AF-AA6AC9D436,X,0,0
AF-AA6AC9D436,Facebook,1,73
AF-AA6AC9D436,TikTok,0,0
AF-AA6AC9D436,YouTube,0,0
AF-23766020C5,Instagram,1,28
AF-23766020C5,X,1,48
AF-23766020C5,Facebook,1,50
AF-23766020C5,TikTok,0,0
AF-23766020C5,YouTube,1,2
AF-D4888DA03A,Instagram,1,31
AF-D4888DA03A,X,1,15
AF-D4888DA03A,Facebook,0,0
AF-D4888DA03A,TikTok,0,0
AF-D4888DA03A,YouTube,1,37
AF-E3B262C636,Instagram,1,48
AF-E3B262C636,X,0,0
AF-E3B262C636,Facebook,1,55
AF-E3B262C636,TikTok,0,0
AF-E3B262C636,YouTube,0,0
AF-B31FF04E96,Instagram,0,0
AF-B31FF04E96,X,0,0
AF-B31FF04E96,Facebook,0,0
AF-B31FF04E96,TikTok,1,19
AF-B31FF04E96,YouTube,0,0
AF-4A4B564F27,Instagram,1,17
AF-4A4B564F27,X,0,0
AF-4A4B564F27,Facebook,1,34
AF-4A4B564F27,TikTok,0,0
AF-4A4B564F27,YouTube,1,28
AF-52B3CC58FE,Instagram,1,60
AF-52B3CC58FE,X,0,0
AF-52B3CC58FE,Facebook,1,43
AF-52B3CC58FE,TikTok,1,31
AF-52B3CC58FE,YouTube,1,61
AF-B1E9529394,Instagram,1,16
AF-B1E9529394,X,1,7
AF-B1E9529394,Facebook,0,0
AF-B1E9529394,TikTok,0,0
AF-B1E9529394,YouTube,0,0
AF-A6682205EB,Instagram,1,12
AF-A6682205EB,X,0,0
AF-A6682205EB,Facebook,0,0
AF-A6682205EB,TikTok,1,14
AF-A6682205EB,YouTube,1,21
AF-388E6F4188,Instagram,1,228
AF-388E6F4188,X,1,32
AF-388E6F4188,Facebook,1,39
AF-388E6F4188,TikTok,1,29
AF-388E6F4188,YouTube,1,92
AF-51C31238CB,Instagram,0,0
AF-51C31238CB,X,1,25
AF-51C31238CB,Facebook,0,0
AF-51C31238CB,TikTok,0,0
AF-51C31238CB,YouTube,1,18
AF-CB6DAEA47C,Instagram,1,8
AF-CB6DAEA47C,X,1,22
AF-CB6DAEA47C,Facebook,0,0
AF-CB6DAEA47C,TikTok,1,7
AF-CB6DAEA47C,YouTube,0,0
AF-50BC47A6C5,Instagram,1,2
AF-50BC47A6C5,X,0,0
AF-50BC47A6C5,Facebook,0,0
AF-50BC47A6C5,TikTok,0,0
AF-50BC47A6C5,YouTube,0,0
AF-567C070403,Instagram,1,7
AF-567C070403,X,0,0
AF-567C070403,Facebook,1,5
AF-567C070403,TikTok,1,7
AF-567C070403,YouTube,0,0
AF-86B8ED5BC8,Instagram,0,0
AF-86B8ED5BC8,X,1,17
AF-86B8ED5BC8,Facebook,0,0
AF-86B8ED5BC8,TikTok,0,0
AF-86B8ED5BC8,YouTube,0,0
AF-176304C7EC,Instagram,1,21
AF-176304C7EC,X,0,0
AF-176304C7EC,Facebook,0,0
AF-176304C7EC,TikTok,0,0
AF-176304C7EC,YouTube,0,0
AF-1F0102AF9E,Instagram,1,31
AF-1F0102AF9E,X,0,0
AF-1F0102AF9E,Facebook,0,0
AF-1F0102AF9E,TikTok,1,20
AF-1F0102AF9E,YouTube,0,0
AF-B367780174,Instagram,1,12
AF-B367780174,X,1,35
AF-B367780174,Facebook,0,0
AF-B367780174,TikTok,1,26
AF-B367780174,YouTube,1,26
AF-343DA5D07A,Instagram,1,9
AF-343DA5D07A,X,1,30
AF-343DA5D07A,Facebook,0,0
AF-343DA5D07A,TikTok,0,0
AF-343DA5D07A,YouTube,1,17
AF-F2BC9C6A4A,Instagram,1,36
AF-F2BC9C6A4A,X,0,0
AF-F2BC9C6A4A,Facebook,0,0
AF-F2BC9C6A4A,TikTok,0,0
AF-F2BC9C6A4A,YouTube,1,53
AF-13AA254FED,Instagram,1,46
AF-13AA254FED,X,0,0
AF-13AA254FED,Facebook,0,0
AF-13AA254FED,TikTok,1,60
AF-13AA254FED,YouTube,0,0
AF-9924F174D9,Instagram,1,34
AF-9924F174D9,X,0,0
AF-9924F174D9,Facebook,1,8
AF-9924F174D9,TikTok,0,0
AF-9924F174D9,YouTube,1,26
AF-E17825CED2,Instagram,1,18
AF-E17825CED2,X,1,19
AF-E17825CED2,Facebook,0,0
AF-E17825CED2,TikTok,0,0
AF-E17825CED2,YouTube,0,0
AF-D66A7EED5F,Instagram,1,8
AF-D66A7EED5F,X,1,19
AF-D66A7EED5F,Facebook,1,25
AF-D66A7EED5F,TikTok,0,0
AF-D66A7EED5F,YouTube,0,0
AF-0931741F2F,Instagram,1,6
AF-0931741F2F,X,1,47
AF-0931741F2F,Facebook,1,20
AF-0931741F2F,TikTok,1,11
AF-0931741F2F,YouTube,0,0
AF-DE402FBFD6,Instagram,1,8
AF-DE402FBFD6,X,1,12
AF-DE402FBFD6,Facebook,0,0
AF-DE402FBFD6,TikTok,0,0
AF-DE402FBFD6,YouTube,0,0
AF-F858FA6E51,Instagram,1,19
AF-F858FA6E51,X,0,0
AF-F858FA6E51,Facebook,1,21
AF-F858FA6E51,TikTok,0,0
AF-F858FA6E51,YouTube,0,0
AF-00FE5CFD46,Instagram,0,0
AF-00FE5CFD46,X,1,3
AF-00FE5CFD46,Facebook,0,0
AF-00FE5CFD46,TikTok,0,0
AF-00FE5CFD46,YouTube,0,0
AF-A323534514,Instagram,1,54
AF-A323534514,X,1,45
AF-A323534514,Facebook,0,0
AF-A323534514,TikTok,1,107
AF-A323534514,YouTube,0,0
AF-674B505C84,Instagram,0,0
AF-674B505C84,X,0,0
AF-674B505C84,Facebook,1,4
AF-674B505C84,TikTok,0,0
AF-674B505C84,YouTube,0,0
AF-0895EDF174,Instagram,0,0
AF-0895EDF174,X,0,0
AF-0895EDF174,Facebook,0,0
AF-0895EDF174,TikTok,0,0
AF-0895EDF174,YouTube,0,0
AF-E157D93074,Instagram,1,51
AF-E157D93074,X,1,38
AF-E157D93074,Facebook,1,16
AF-E157D93074,TikTok,0,0
AF-E157D93074,YouTube,0,0
AF-5E2D55D347,Instagram,0,0
AF-5E2D55D347,X,0,0
AF-5E2D55D347,Facebook,1,41
AF-5E2D55D347,TikTok,0,0
AF-5E2D55D347,YouTube,1,18
AF-F43DBABDC9,Instagram,1,46
AF-F43DBABDC9,X,0,0
AF-F43DBABDC9,Facebook,0,0
AF-F43DBABDC9,TikTok,0,0
AF-F43DBABDC9,YouTube,1,14
AF-A53B452B11,Instagram,1,73
AF-A53B452B11,X,0,0
AF-A53B452B11,Facebook,0,0
AF-A53B452B11,TikTok,1,18
AF-A53B452B11,YouTube,0,0
AF-9EDF2A37E3,Instagram,1,22
AF-9EDF2A37E3,X,0,0
AF-9EDF2A37E3,Facebook,0,0
AF-9EDF2A37E3,TikTok,0,0
AF-9EDF2A37E3,YouTube,0,0
AF-D3A901A139,Instagram,1,47
AF-D3A901A139,X,0,0
AF-D3A901A139,Facebook,0,0
AF-D3A901A139,TikTok,1,27
AF-D3A901A139,YouTube,0,0
AF-46EC0EE389,Instagram,1,15
AF-46EC0EE389,X,0,0
AF-46EC0EE389,Facebook,0,0
AF-46EC0EE389,TikTok,0,0
AF-46EC0EE389,YouTube,0,0
AF-C64F470B60,Instagram,1,6
AF-C64F470B60,X,0,0
AF-C64F470B60,Facebook,0,0
AF-C64F470B60,TikTok,0,0
AF-C64F470B60,YouTube,0,0
AF-4786E9AFE4,Instagram,0,0
AF-4786E9AFE4,X,1,6
AF-4786E9AFE4,Facebook,0,0
AF-4786E9AFE4,TikTok,0,0
AF-4786E9AFE4,YouTube,0,0
AF-B73B717D4A,Instagram,1,43
AF-B73B717D4A,X,0,0
AF-B73B717D4A,Facebook,0,0
AF-B73B717D4A,TikTok,0,0
AF-B73B717D4A,YouTube,1,25
AF-861F059B5E,Instagram,1,15
AF-861F059B5E,X,0,0
AF-861F059B5E,Facebook,1,13
AF-861F059B5E,TikTok,0,0
AF-861F059B5E,YouTube,1,7
AF-B4875A483E,Instagram,1,99
AF-B4875A483E,X,1,43
AF-B4875A483E,Facebook,0,0
AF-B4875A483E,TikTok,0,0
AF-B4875A483E,YouTube,1,19
AF-E1C4EEA8F9,Instagram,1,4
AF-E1C4EEA8F9,X,1,12
AF-E1C4EEA8F9,Facebook,1,34
AF-E1C4EEA8F9,TikTok,0,0
AF-E1C4EEA8F9,YouTube,0,0
AF-D29FDFFAFD,Instagram,1,9
AF-D29FDFFAFD,X,0,0
AF-D29FDFFAFD,Facebook,0,0
AF-D29FDFFAFD,TikTok,0,0
AF-D29FDFFAFD,YouTube,0,0
AF-5495BF12B4,Instagram,1,24
AF-5495BF12B4,X,0,0
AF-5495BF12B4,Facebook,0,0
AF-5495BF12B4,TikTok,1,67
AF-5495BF12B4,YouTube,0,0
AF-1B80BD0EEF,Instagram,1,22
AF-1B80BD0EEF,X,0,0
AF-1B80BD0EEF,Facebook,0,0
AF-1B80BD0EEF,TikTok,0,0
AF-1B80BD0EEF,YouTube,0,0
AF-8A4E5C1874,Instagram,0,0
AF-8A4E5C1874,X,0,0
AF-8A4E5C1874,Facebook,0,0
AF-8A4E5C1874,TikTok,1,28
AF-8A4E5C1874,YouTube,1,6
AF-B0F438B681,Instagram,1,6
AF-B0F438B681,X,0,0
AF-B0F438B681,Facebook,1,24
AF-B0F438B681,TikTok,0,0
AF-B0F438B681,YouTube,0,0
AF-FB1D6759B9,Instagram,1,13
AF-FB1D6759B9,X,1,116
AF-FB1D6759B9,Facebook,0,0
AF-FB1D6759B9,TikTok,0,0
AF-FB1D6759B9,YouTube,1,44
AF-0E7B8E023C,Instagram,1,30
AF-0E7B8E023C,X,0,0
AF-0E7B8E023C,Facebook,1,18
AF-0E7B8E023C,TikTok,0,0
AF-0E7B8E023C,YouTube,0,0
AF-72DEA88881,Instagram,1,11
AF-72DEA88881,X,0,0
AF-72DEA88881,Facebook,1,25
AF-72DEA88881,TikTok,0,0
AF-72DEA88881,YouTube,0,0
AF-4BC871B236,Instagram,0,0
AF-4BC871B236,X,0,0
AF-4BC871B236,Facebook,1,21
AF-4BC871B236,TikTok,0,0
AF-4BC871B236,YouTube,0,0
AF-AFE492EFA8,Instagram,0,0
AF-AFE492EFA8,X,1,55
AF-AFE492EFA8,Facebook,1,213
AF-AFE492EFA8,TikTok,0,0
AF-AFE492EFA8,YouTube,1,131
AF-D68A3F1010,Instagram,0,0
AF-D68A3F1010,X,0,0
AF-D68A3F1010,Facebook,0,0
AF-D68A3F1010,TikTok,0,0
AF-D68A3F1010,YouTube,1,6
AF-57B2FF516F,Instagram,1,82
AF-57B2FF516F,X,0,0
AF-57B2FF516F,Facebook,0,0
AF-57B2FF516F,TikTok,0,0
AF-57B2FF516F,YouTube,0,0
AF-3371C210A8,Instagram,1,43
AF-3371C210A8,X,1,12
AF-3371C210A8,Facebook,1,17
AF-3371C210A8,TikTok,1,9
AF-3371C210A8,YouTube,0,0
AF-856B5BBA22,Instagram,1,8
AF-856B5BBA22,X,0,0
AF-856B5BBA22,Facebook,0,0
AF-856B5BBA22,TikTok,0,0
AF-856B5BBA22,YouTube,0,0
AF-19B9406F5D,Instagram,1,125
AF-19B9406F5D,X,0,0
AF-19B9406F5D,Facebook,1,38
AF-19B9406F5D,TikTok,0,0
AF-19B9406F5D,YouTube,1,74
AF-4EF160F776,Instagram,1,94
AF-4EF160F776,X,0,0
AF-4EF160F776,Facebook,1,46
AF-4EF160F776,TikTok,0,0
AF-4EF160F776,YouTube,0,0
AF-900F1AAC08,Instagram,1,23
AF-900F1AAC08,X,0,0
AF-900F1AAC08,Facebook,0,0
AF-900F1AAC08,TikTok,0,0
AF-900F1AAC08,YouTube,0,0
AF-97C0977F8F,Instagram,0,0
AF-97C0977F8F,X,0,0
AF-97C0977F8F,Facebook,1,23
AF-97C0977F8F,TikTok,0,0
AF-97C0977F8F,YouTube,1,1
AF-AEB9C00739,Instagram,1,32
AF-AEB9C00739,X,0,0
AF-AEB9C00739,Facebook,0,0
AF-AEB9C00739,TikTok,0,0
AF-AEB9C00739,YouTube,0,0
AF-2AC349106C,Instagram,1,17
AF-2AC349106C,X,0,0
AF-2AC349106C,Facebook,1,45
AF-2AC349106C,TikTok,0,0
AF-2AC349106C,YouTube,1,50
AF-E57E35A70D,Instagram,0,0
AF-E57E35A70D,X,0,0
AF-E57E35A70D,Facebook,0,0
AF-E57E35A70D,TikTok,0,0
AF-E57E35A70D,YouTube,0,0
AF-3AF0E48B90,Instagram,1,49
AF-3AF0E48B90,X,0,0
AF-3AF0E48B90,Facebook,0,0
AF-3AF0E48B90,TikTok,1,44
AF-3AF0E48B90,YouTube,0,0
AF-5A5E14FC09,Instagram,1,22
AF-5A5E14FC09,X,1,108
AF-5A5E14FC09,Facebook,1,15
AF-5A5E14FC09,TikTok,0,0
AF-5A5E14FC09,YouTube,1,16
AF-C06997C531,Instagram,0,0
AF-C06997C531,X,0,0
AF-C06997C531,Facebook,0,0
AF-C06997C531,TikTok,0,0
AF-C06997C531,YouTube,0,0
AF-CA66B53950,Instagram,1,101
AF-CA66B53950,X,0,0
AF-CA66B53950,Facebook,0,0
AF-CA66B53950,TikTok,1,48
AF-CA66B53950,YouTube,1,189
AF-AE02C2287C,Instagram,1,10
AF-AE02C2287C,X,0,0
AF-AE02C2287C,Facebook,1,48
AF-AE02C2287C,TikTok,0,0
AF-AE02C2287C,YouTube,0,0
AF-B868EE2932,Instagram,1,24
AF-B868EE2932,X,1,61
AF-B868EE2932,Facebook,0,0
AF-B868EE2932,TikTok,1,28
AF-B868EE2932,YouTube,0,0
AF-D274A3FBF1,Instagram,1,4
AF-D274A3FBF1,X,0,0
AF-D274A3FBF1,Facebook,1,25
AF-D274A3FBF1,TikTok,1,59
AF-D274A3FBF1,YouTube,0,0
AF-FC5F6D22B8,Instagram,0,0
AF-FC5F6D22B8,X,1,25
AF-FC5F6D22B8,Facebook,0,0
AF-FC5F6D22B8,TikTok,0,0
AF-FC5F6D22B8,YouTube,0,0
AF-18C71B74AF,Instagram,0,0
AF-18C71B74AF,X,0,0
AF-18C71B74AF,Facebook,0,0
AF-18C71B74AF,TikTok,0,0
AF-18C71B74AF,YouTube,0,0
AF-17229F8639,Instagram,1,47
AF-17229F8639,X,1,58
AF-17229F8639,Facebook,0,0
AF-17229F8639,TikTok,0,0
AF-17229F8639,YouTube,0,0
AF-28ABDB39A6,Instagram,1,67
AF-28ABDB39A6,X,0,0
AF-28ABDB39A6,Facebook,1,71
AF-28ABDB39A6,TikTok,0,0
AF-28ABDB39A6,YouTube,1,5
AF-53789159B9,Instagram,1,33
AF-53789159B9,X,1,54
AF-53789159B9,Facebook,0,0
AF-53789159B9,TikTok,1,46
AF-53789159B9,YouTube,1,23
AF-A532530C25,Instagram,1,50
AF-A532530C25,X,1,21
AF-A532530C25,Facebook,0,0
AF-A532530C25,TikTok,1,13
AF-A532530C25,YouTube,0,0
AF-4A63AFC2B0,Instagram,1,8
AF-4A63AFC2B0,X,0,0
AF-4A63AFC2B0,Facebook,1,14
AF-4A63AFC2B0,TikTok,0,0
AF-4A63AFC2B0,YouTube,0,0
AF-C4C9A84099,Instagram,1,4
AF-C4C9A84099,X,0,0
AF-C4C9A84099,Facebook,0,0
AF-C4C9A84099,TikTok,0,0
AF-C4C9A84099,YouTube,0,0
AF-2F95F1C24B,Instagram,1,24
AF-2F95F1C24B,X,0,0
AF-2F95F1C24B,Facebook,0,0
AF-2F95F1C24B,TikTok,1,66
AF-2F95F1C24B,YouTube,1,136
AF-9E21B67652,Instagram,1,79
AF-9E21B67652,X,0,0
AF-9E21B67652,Facebook,1,15
AF-9E21B67652,TikTok,0,0
AF-9E21B67652,YouTube,0,0
AF-584A573282,Instagram,1,31
AF-584A573282,X,1,3
AF-584A573282,Facebook,1,47
AF-584A573282,TikTok,0,0
AF-584A573282,YouTube,1,2
AF-3120763946,Instagram,0,0
AF-3120763946,X,0,0
AF-3120763946,Facebook,1,13
AF-3120763946,TikTok,0,0
AF-3120763946,YouTube,0,0
AF-9EA6DB373A,Instagram,1,15
AF-9EA6DB373A,X,0,0
AF-9EA6DB373A,Facebook,0,0
AF-9EA6DB373A,TikTok,0,0
AF-9EA6DB373A,YouTube,1,31
AF-4EF66EABD0,Instagram,1,12
AF-4EF66EABD0,X,1,0
AF-4EF66EABD0,Facebook,0,0
AF-4EF66EABD0,TikTok,0,0
AF-4EF66EABD0,YouTube,0,0
AF-0DFE1A6CDC,Instagram,1,22
AF-0DFE1A6CDC,X,0,0
AF-0DFE1A6CDC,Facebook,0,0
AF-0DFE1A6CDC,TikTok,0,0
AF-0DFE1A6CDC,YouTube,0,0
AF-1EB6FB5CE7,Instagram,1,16
AF-1EB6FB5CE7,X,1,35
AF-1EB6FB5CE7,Facebook,0,0
AF-1EB6FB5CE7,TikTok,1,49
AF-1EB6FB5CE7,YouTube,1,103
AF-57809F6A2C,Instagram,1,37
AF-57809F6A2C,X,1,28
AF-57809F6A2C,Facebook,0,0
AF-57809F6A2C,TikTok,0,0
AF-57809F6A2C,YouTube,0,0
AF-84677026B7,Instagram,1,55
AF-84677026B7,X,0,0
AF-84677026B7,Facebook,1,42
AF-84677026B7,TikTok,0,0
AF-84677026B7,YouTube,1,6
AF-500EEF08ED,Instagram,1,15
AF-500EEF08ED,X,0,0
AF-500EEF08ED,Facebook,1,41
AF-500EEF08ED,TikTok,0,0
AF-500EEF08ED,YouTube,0,0
AF-E33131BB8B,Instagram,1,3
AF-E33131BB8B,X,0,0
AF-E33131BB8B,Facebook,0,0
AF-E33131BB8B,TikTok,0,0
AF-E33131BB8B,YouTube,0,0
AF-F3C8510AA6,Instagram,1,15
AF-F3C8510AA6,X,0,0
AF-F3C8510AA6,Facebook,0,0
AF-F3C8510AA6,TikTok,0,0
AF-F3C8510AA6,YouTube,0,0
AF-00518C1731,Instagram,0,0
AF-00518C1731,X,0,0
AF-00518C1731,Facebook,0,0
AF-00518C1731,TikTok,0,0
AF-00518C1731,YouTube,1,15
AF-DD73ADE7FD,Instagram,0,0
AF-DD73ADE7FD,X,1,8
AF-DD73ADE7FD,Facebook,0,0
AF-DD73ADE7FD,TikTok,0,0
AF-DD73ADE7FD,YouTube,0,0
AF-17D4FD15EC,Instagram,0,0
AF-17D4FD15EC,X,0,0
AF-17D4FD15EC,Facebook,1,0
AF-17D4FD15EC,TikTok,0,0
AF-17D4FD15EC,YouTube,1,38
AF-D9B48CFA7C,Instagram,1,101
AF-D9B48CFA7C,X,1,28
AF-D9B48CFA7C,Facebook,1,81
AF-D9B48CFA7C,TikTok,1,147
AF-D9B48CFA7C,YouTube,0,0
AF-C0BC49E0DD,Instagram,0,0
AF-C0BC49E0DD,X,0,0
AF-C0BC49E0DD,Facebook,0,0
AF-C0BC49E0DD,TikTok,0,0
AF-C0BC49E0DD,YouTube,0,0
AF-58A3704A4C,Instagram,1,36
AF-58A3704A4C,X,1,35
AF-58A3704A4C,Facebook,0,0
AF-58A3704A4C,TikTok,0,0
AF-58A3704A4C,YouTube,1,32
AF-90013F04C4,Instagram,1,218
AF-90013F04C4,X,1,55
AF-90013F04C4,Facebook,0,0
AF-90013F04C4,TikTok,0,0
AF-90013F04C4,YouTube,1,62
AF-5E3EAD4383,Instagram,1,104
AF-5E3EAD4383,X,0,0
AF-5E3EAD4383,Facebook,0,0
AF-5E3EAD4383,TikTok,0,0
AF-5E3EAD4383,YouTube,1,51
AF-C43A2C0728,Instagram,1,4
AF-C43A2C0728,X,0,0
AF-C43A2C0728,Facebook,1,17
AF-C43A2C0728,TikTok,1,38
AF-C43A2C0728,YouTube,0,0
AF-209893DA06,Instagram,0,0
AF-209893DA06,X,1,36
AF-209893DA06,Facebook,0,0
AF-209893DA06,TikTok,0,0
AF-209893DA06,YouTube,0,0
AF-7F94C3FD21,Instagram,1,100
AF-7F94C3FD21,X,0,0
AF-7F94C3FD21,Facebook,1,81
AF-7F94C3FD21,TikTok,0,0
AF-7F94C3FD21,YouTube,1,59
AF-27842FC71B,Instagram,0,0
AF-27842FC71B,X,0,0
AF-27842FC71B,Facebook,0,0
AF-27842FC71B,TikTok,1,65
AF-27842FC71B,YouTube,0,0
AF-DAA504E9E4,Instagram,1,40
AF-DAA504E9E4,X,0,0
AF-DAA504E9E4,Facebook,0,0
AF-DAA504E9E4,TikTok,0,0
AF-DAA504E9E4,YouTube,0,0
AF-5A65CCA561,Instagram,0,0
AF-5A65CCA561,X,0,0
AF-5A65CCA561,Facebook,0,0
AF-5A65CCA561,TikTok,0,0
AF-5A65CCA561,YouTube,0,0
AF-F7B9C37CE4,Instagram,0,0
AF-F7B9C37CE4,X,0,0
AF-F7B9C37CE4,Facebook,1,11
AF-F7B9C37CE4,TikTok,0,0
AF-F7B9C37CE4,YouTube,1,41
AF-D3DC773EC5,Instagram,1,16
AF-D3DC773EC5,X,1,24
AF-D3DC773EC5,Facebook,0,0
AF-D3DC773EC5,TikTok,1,25
AF-D3DC773EC5,YouTube,0,0
AF-6858766D03,Instagram,0,0
AF-6858766D03,X,1,23
AF-6858766D03,Facebook,0,0
AF-6858766D03,TikTok,0,0
AF-6858766D03,YouTube,1,149
AF-0C4E00E7E1,Instagram,1,17
AF-0C4E00E7E1,X,0,0
AF-0C4E00E7E1,Facebook,1,18
AF-0C4E00E7E1,TikTok,1,7
AF-0C4E00E7E1,YouTube,0,0
AF-8519E2EC4B,Instagram,1,66
AF-8519E2EC4B,X,1,1
AF-8519E2EC4B,Facebook,0,0
AF-8519E2EC4B,TikTok,0,0
AF-8519E2EC4B,YouTube,0,0
AF-F09419F9A4,Instagram,1,22
AF-F09419F9A4,X,1,70
AF-F09419F9A4,Facebook,0,0
AF-F09419F9A4,TikTok,0,0
AF-F09419F9A4,YouTube,1,11
AF-73A51A19A8,Instagram,0,0
AF-73A51A19A8,X,0,0
AF-73A51A19A8,Facebook,0,0
AF-73A51A19A8,TikTok,0,0
AF-73A51A19A8,YouTube,1,11
AF-9655F1CE81,Instagram,1,15
AF-9655F1CE81,X,0,0
AF-9655F1CE81,Facebook,0,0
AF-9655F1CE81,TikTok,0,0
AF-9655F1CE81,YouTube,0,0
AF-EEA32A92A8,Instagram,1,24
AF-EEA32A92A8,X,0,0
AF-EEA32A92A8,Facebook,1,35
AF-EEA32A92A8,TikTok,0,0
AF-EEA32A92A8,YouTube,1,45
AF-F98E71C778,Instagram,0,0
AF-F98E71C778,X,0,0
AF-F98E71C778,Facebook,1,60
AF-F98E71C778,TikTok,0,0
AF-F98E71C778,YouTube,1,26
AF-0BB1EECB70,Instagram,1,46
AF-0BB1EECB70,X,0,0
AF-0BB1EECB70,Facebook,1,20
AF-0BB1EECB70,TikTok,0,0
AF-0BB1EECB70,YouTube,1,78
AF-D28FFBDC95,Instagram,0,0
AF-D28FFBDC95,X,1,42
AF-D28FFBDC95,Facebook,1,94
AF-D28FFBDC95,TikTok,0,0
AF-D28FFBDC95,YouTube,1,69
AF-5CE06EC95B,Instagram,1,72
AF-5CE06EC95B,X,1,11
AF-5CE06EC95B,Facebook,0,0
AF-5CE06EC95B,TikTok,0,0
AF-5CE06EC95B,YouTube,1,17
AF-4D054E41A1,Instagram,1,14
AF-4D054E41A1,X,1,18
AF-4D054E41A1,Facebook,0,0
AF-4D054E41A1,TikTok,0,0
AF-4D054E41A1,YouTube,0,0
AF-7B67FE5C6E,Instagram,1,9
AF-7B67FE5C6E,X,1,43
AF-7B67FE5C6E,Facebook,0,0
AF-7B67FE5C6E,TikTok,1,34
AF-7B67FE5C6E,YouTube,1,21
AF-3F4151907A,Instagram,0,0
AF-3F4151907A,X,1,30
AF-3F4151907A,Facebook,1,2
AF-3F4151907A,TikTok,1,20
AF-3F4151907A,YouTube,0,0
AF-B4F7F766FE,Instagram,0,0
AF-B4F7F766FE,X,0,0
AF-B4F7F766FE,Facebook,1,37
AF-B4F7F766FE,TikTok,0,0
AF-B4F7F766FE,YouTube,0,0
AF-2672CB72CB,Instagram,1,19
AF-2672CB72CB,X,0,0
AF-2672CB72CB,Facebook,0,0
AF-2672CB72CB,TikTok,0,0
AF-2672CB72CB,YouTube,0,0
AF-973F075E1B,Instagram,1,39
AF-973F075E1B,X,1,22
AF-973F075E1B,Facebook,0,0
AF-973F075E1B,TikTok,1,99
AF-973F075E1B,YouTube,1,55
