post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos
P01558,2025-04-06,TikTok,Cantera,Vídeo corto,0,10616.0,13938.0,1027,66,97,125.0,35,14
P01559,2025-04-06,YouTube,Cantera,Vídeo largo,0,13757.0,16288.0,203,16,20,7.0,7,4
P01560,2025-04-07,Instagram,Entrenamiento,Vídeo corto,0,43950.0,49422.0,2232,224,255,140.0,122,47
P01561,2025-04-07,Facebook,Entrenamiento,Imagen,0,22223.0,29126.0,125,11,11,9.0,5,3
P01562,2025-04-07,facebook,Fichajes,Vídeo corto,0,11692.0,17184.0,284,18,15,19.0,10,4
P01563,2025-04-08,Instagram,Previa,Carrusel,0,60136.0,74768.0,3056,257,158,288.0,171,41
P01564,2025-04-08,Instagram,Fichajes,Carrusel,0,,28647.0,1657,82,140,49.0,42,19
P01565,2025-04-08,Instagram,Institucional,Imagen,0,15758.0,20392.0,314,16,17,25.0,9,3
P01566,2025-04-08,X,Resumen,Carrusel,0,40127.0,46193.0,1409,133,154,71.0,65,31
P01567,2025-04-08,X,Afición,Vídeo corto,0,28743.0,44442.0,870,43,49,78.0,26,8
P01568,2025-04-08,x,Fichajes,Carrusel,0,12165.0,19424.0,281,15,15,42.0,8,3
P01569,2025-04-08,Facebook,Institucional,Imagen,0,11762.0,14382.0,61,3,4,6.0,1,0
P01570,2025-04-09,Instagram,Resumen,Imagen,0,35303.0,46075.0,1850,150,196,125.0,65,54
P01571,2025-04-09,Facebook,Patrocinador,Texto,0,23792.0,27821.0,73,5,5,9.0,2,1
P01572,2025-04-09,Facebook,Patrocinador,Carrusel,0,22674.0,29566.0,168,15,8,12.0,7,3
P01573,2025-04-10,X,Previa,Imagen,0,24335.0,29625.0,260,16,29,25.0,8,4
P01574,2025-04-10,Facebook,Efeméride,Texto,0,,44711.0,192,10,19,7.0,4,2
P01575,2025-04-10,Facebook,Afición,Imagen,0,17973.0,20285.0,321,19,31,6.0,10,4
P01576,2025-04-10,YouTube,Patrocinador,Vídeo largo,0,14824.0,23850.0,151,11,15,1.0,4,2
P01577,2025-04-10,YouTube,Patrocinador,Vídeo largo,0,3549.0,5211.0,32,1,1,5.0,0,0
P01578,2025-04-11,Instagram,Afición,Texto,0,20197.0,30224.0,545,44,31,16.0,26,6
P01579,2025-04-11,Facebook,Resumen,Carrusel,0,20534.0,31436.0,214,17,12,15.0,9,2
P01580,2025-04-11,Facebook,Cantera,Texto,0,24066.0,39366.0,118,11,11,10.0,6,1
P01581,2025-04-11,Facebook,Institucional,Imagen,0,15339.0,17582.0,99,7,10,4.0,4,1
P01582,2025-04-12,Instagram,Cantera,Vídeo corto,0,43192.0,57989.0,1134,106,119,94.0,48,23
P01583,2025-04-12,Instagram,Entrenamiento,Imagen,0,24842.0,37520.0,711,42,57,55.0,23,7
P01584,2025-04-12,Facebook,Entrenamiento,Imagen,0,11146.0,18052.0,115,7,5,7.0,4,0
P01585,2025-04-13,Instagram,Patrocinador,Imagen,0,48917.0,59095.0,1008,91,100,0.0,44,27
P01586,2025-04-13,X,Patrocinador,Texto,0,382632.0,604992.0,1464,96,72,4.0,2,1
P01587,2025-04-13,X,Patrocinador,Texto,0,,37750.0,83,4,6,12.0,1,0
P01588,2025-04-14,Instagram,Directo,Vídeo corto,0,49246.0,78592.0,3305,230,341,15.0,136,50
P01589,2025-04-14,Instagram,Afición,Carrusel,0,39599.0,56393.0,2996,257,221,166.0,153,64
P01590,2025-04-14,X,Afición,Texto,0,52141.0,60127.0,442,42,38,4.0,24,7
P01591,2025-04-14,X,Previa,Imagen,0,28291.0,35903.0,399,35,42,0.0,17,10
P01592,2025-04-14,X,Entrenamiento,Texto,0,34301.0,45169.0,217,13,17,6.0,9,2
P01593,2025-04-14,YouTube,Entrenamiento,Vídeo corto,0,4268.0,6950.0,90,6,8,10.0,2,1
P01594,2025-04-15,Instagram,Entrenamiento,Vídeo largo,0,35561.0,44960.0,1085,52,87,49.0,29,7
P01595,2025-04-15,X,Entrenamiento,Imagen,0,26426.0,31169.0,357,27,32,19.0,15,3
P01596,2025-04-15,Facebook,Cantera,Imagen,0,11503.0,14346.0,65,4,5,4.0,2,0
P01597,2025-04-15,TikTok,Cantera,Vídeo corto,0,8133.0,13391.0,372,22,38,23.0,13,3
P01598,2025-04-15,YouTube,Patrocinador,Vídeo corto,0,7227.0,11011.0,146,11,13,12.0,5,2
P01599,2025-04-16,X,Patrocinador,Imagen,0,11035.0,14008.0,112,7,10,6.0,3,1
P01600,2025-04-16,X,Cantera,Texto,0,21599.0,33536.0,132,7,13,2.0,3,1
P01601,2025-04-16,Facebook,Cantera,Vídeo corto,0,22599.0,34800.0,285,28,19,24.0,15,6
P01602,2025-04-16,Facebook,Resumen,Imagen,0,18333.0,29747.0,193,15,10,18.0,8,3
P01603,2025-04-17,Instagram,Previa,Vídeo corto,0,26037.0,29606.0,1935,191,141,205.0,86,50
P01604,2025-04-17,Instagram,Entrenamiento,Vídeo corto,0,20367.0,31072.0,1208,112,86,113.0,54,36
P01605,2025-04-17,Instagram,Entrenamiento,Vídeo corto,0,29244.0,41837.0,1759,120,84,101.0,77,27
P01606,2025-04-17,Instagram,Afición,Imagen,0,25041.0,30659.0,1736,93,109,139.0,44,27
P01607,2025-04-17,X,Afición,Imagen,0,32318.0,46770.0,581,30,41,74.0,18,6
P01608,2025-04-17,X,Cantera,Vídeo corto,0,15395.0,22333.0,210,12,12,14.0,6,3
P01609,2025-04-17,X,Efeméride,Imagen,0,26667.0,42910.0,262,17,20,24.0,7,3
P01610,2025-04-17,X,Efeméride,Imagen,0,23309.0,33021.0,460,38,50,,18,8
P01611,2025-04-17,facebook,Institucional,Vídeo corto,0,15662.0,19544.0,117,5,9,12.0,2,1
P01612,2025-04-18,Instagram,Entrenamiento,Vídeo corto,0,50163.0,62221.0,2205,150,132,109.0,74,39
P01613,2025-04-18,Facebook,Entrenamiento,Imagen,0,13546.0,19255.0,85,5,8,4.0,2,0
P01614,2025-04-18,TikTok,Patrocinador,Vídeo corto,0,8306.0,9990.0,210,15,22,18.0,8,2
P01615,2025-04-19,Instagram,Directo,Vídeo corto,1,27874.0,34283.0,2343,189,139,121.0,112,49
P01616,2025-04-19,Instagram,Directo,Vídeo largo,1,46292.0,65999.0,2479,178,156,102.0,102,43
P01617,2025-04-19,Instagram,Institucional,Vídeo corto,1,32862.0,51818.0,1249,104,71,123.0,55,22
P01618,2025-04-19,Instagram,Fichajes,Vídeo corto,1,40203.0,56153.0,2981,232,306,0.0,130,57
P01619,2025-04-19,Instagram,Resumen,Carrusel,1,37765.0,45814.0,1875,160,142,19.0,93,39
P01620,2025-04-19,X,Directo,Carrusel,1,23087.0,35099.0,537,48,52,10.0,25,11
P01621,2025-04-19,X,Afición,Texto,1,17293.0,25732.0,141,7,13,9.0,3,1
P01622,2025-04-19,Facebook,Afición,Vídeo corto,1,21764.0,28966.0,236,16,12,20.0,9,2
P01623,2025-04-19,Facebook,Directo,Texto,1,19975.0,25181.0,176,16,17,7.0,9,4
P01624,2025-04-19,Facebook,Directo,Imagen,1,7079.0,10618.0,60,4,4,8.0,1,0
P01625,2025-04-19,TikTok,Resumen,Vídeo corto,1,9754.0,15451.0,1476,121,122,157.0,86,20
P01626,2025-04-20,X,Institucional,Texto,0,23395.0,37181.0,73,4,6,8.0,2,1
P01627,2025-04-20,X,Fichajes,Vídeo largo,0,22450.0,28504.0,307,29,34,24.0,14,8
P01628,2025-04-20,Facebook,Institucional,Vídeo corto,0,8364.0,10770.0,67,3,4,5.0,1,0
P01629,2025-04-20,Facebook,Fichajes,Texto,0,21489.0,24095.0,177,11,10,25.0,6,1
P01630,2025-04-20,YouTube,Efeméride,Vídeo largo,0,9187.0,12139.0,230,20,16,13.0,13,2
P01631,2025-04-21,X,Patrocinador,Texto,0,38713.0,45961.0,179,9,16,23.0,5,2
P01632,2025-04-21,X,Institucional,Vídeo corto,0,27098.0,33094.0,268,24,22,12.0,14,5
P01633,2025-04-21,Facebook,Cantera,Carrusel,0,15022.0,21428.0,178,14,10,10.0,7,2
P01634,2025-04-21,Facebook,Fichajes,Carrusel,0,16470.0,26696.0,329,25,28,19.0,12,4
P01635,2025-04-22,Instagram,Afición,Carrusel,0,25698.0,41958.0,1735,129,111,79.0,66,23
P01636,2025-04-22,Instagram,Institucional,Vídeo corto,0,40621.0,63525.0,1023,54,51,72.0,27,10
P01637,2025-04-22,X,Resumen,Vídeo corto,0,26010.0,32938.0,1010,80,71,112.0,51,18
P01638,2025-04-22,X,Patrocinador,Vídeo corto,0,11747.0,17627.0,146,11,16,6.0,6,2
P01639,2025-04-22,X,Cantera,Texto,0,15066.0,19117.0,126,11,10,4.0,5,1
P01640,2025-04-22,X,Patrocinador,Vídeo corto,0,13294.0,21608.0,77,7,5,8.0,4,1
P01641,2025-04-22,Facebook,Resumen,Imagen,0,13047.0,16303.0,253,18,14,36.0,10,2
P01642,2025-04-22,Facebook,Institucional,Vídeo corto,0,8365.0,10273.0,59,5,5,5.0,2,1
P01643,2025-04-23,Instagram,Patrocinador,Carrusel,0,24295.0,28295.0,459,37,37,,20,9
P01644,2025-04-23,X,Entrenamiento,Imagen,0,14844.0,20480.0,223,18,17,16.0,10,2
P01645,2025-04-23,X,Previa,Vídeo corto,0,16312.0,19104.0,364,24,22,43.0,14,3
P01646,2025-04-23,Facebook,Previa,Vídeo corto,0,46654.0,76676.0,444,24,24,51.0,13,3
P01647,2025-04-23,Facebook,Resumen,Imagen,0,22433.0,30445.0,368,20,33,7.0,11,4
P01648,2025-04-23,TikTok,Entrenamiento,Vídeo corto,0,8251.0,12101.0,822,53,83,73.0,26,9
P01649,2025-04-23,YouTube,Resumen,Vídeo largo,0,6463.0,7337.0,125,6,12,8.0,3,1
P01650,2025-04-24,instagram,Previa,Carrusel,0,24808.0,35459.0,1515,134,89,91.0,81,28
P01651,2025-04-24,Facebook,Institucional,Imagen,0,23639.0,34402.0,155,12,8,10.0,7,2
P01652,2025-04-24,Facebook,Institucional,Vídeo corto,0,30388.0,36974.0,348,20,30,30.0,9,5
P01653,2025-04-25,Instagram,Patrocinador,Vídeo largo,0,23707.0,36486.0,582,56,34,67.0,24,15
P01654,2025-04-25,Instagram,Entrenamiento,Carrusel,0,44972.0,73660.0,1684,83,85,196.0,41,20
P01655,2025-04-25,Instagram,Resumen,Imagen,0,42401.0,47837.0,3341,331,244,266.0,192,85
P01656,2025-04-25,Instagram,Directo,Imagen,0,24621.0,31090.0,1584,129,129,105.0,57,27
P01657,2025-04-25,X,Entrenamiento,Imagen,0,38298.0,51033.0,399,34,25,27.0,21,7
P01658,2025-04-25,X,Fichajes,Imagen,0,25926.0,29221.0,361,27,32,1.0,13,5
P01659,2025-04-25,X,Institucional,Vídeo corto,0,26668.0,30507.0,382,20,41,28.0,10,4
P01660,2025-04-25,YouTube,Afición,Vídeo largo,0,5452.0,8565.0,127,12,6,9.0,6,3
P01661,2025-04-26,Instagram,Previa,Imagen,1,31584.0,45941.0,758,62,36,49.0,21,23
P01662,2025-04-26,instagram,Directo,Imagen,1,20146.0,23462.0,550,44,37,52.0,11,16
P01663,2025-04-26,Instagram,Cantera,Vídeo corto,1,22922.0,32411.0,526,41,55,51.0,12,13
P01664,2025-04-26,Instagram,Resumen,Carrusel,1,87212.0,97783.0,3713,186,198,526.0,58,71
P01665,2025-04-26,Instagram,Resumen,Imagen,1,34098.0,40207.0,974,95,76,103.0,25,40
P01666,2025-04-26,X,Resumen,Vídeo corto,1,17647.0,28494.0,349,19,31,9.0,6,6
P01667,2025-04-26,X,Fichajes,Carrusel,1,31275.0,46601.0,370,30,30,27.0,7,14
P01668,2025-04-26,X,Afición,Vídeo corto,1,52012.0,66739.0,728,43,35,77.0,13,15
P01669,2025-04-26,X,Previa,Imagen,1,20361.0,23418.0,111,10,9,2.0,3,3
P01670,2025-04-26,X,Directo,Vídeo corto,1,17285.0,22481.0,183,10,14,13.0,2,2
P01671,2025-04-26,Facebook,Afición,Vídeo corto,1,12006.0,16752.0,134,9,8,17.0,3,3
P01672,2025-04-26,Facebook,Institucional,Carrusel,1,22034.0,26606.0,84,5,6,6.0,1,1
P01673,2025-04-26,Facebook,Fichajes,Vídeo corto,1,29450.0,39503.0,521,31,45,40.0,7,14
P01674,2025-04-26,Facebook,Institucional,Vídeo corto,1,36503.0,55914.0,226,11,11,31.0,2,4
P01675,2025-04-26,Facebook,Afición,Vídeo corto,1,,72251.0,558,47,38,9.0,12,22
P01676,2025-04-26,YouTube,Efeméride,Vídeo largo,1,11167.0,16462.0,139,9,7,19.0,2,3
P01677,2025-04-26,YouTube,Fichajes,Vídeo corto,1,5148.0,7363.0,174,16,13,11.0,4,4
P01678,2025-04-27,Instagram,Entrenamiento,Carrusel,0,55732.0,84916.0,2858,211,313,280.0,91,59
P01679,2025-04-27,Instagram,Afición,Carrusel,0,15623.0,24726.0,555,47,56,50.0,29,7
P01680,2025-04-27,X,Cantera,Imagen,0,8711.0,10171.0,85,6,8,7.0,2,1
P01681,2025-04-27,X,Entrenamiento,Vídeo corto,0,29365.0,42876.0,672,64,58,,36,11
P01682,2025-04-27,X,Efeméride,Vídeo corto,0,20153.0,32787.0,359,21,20,59.0,11,4
P01683,2025-04-27,X,Cantera,Texto,0,21676.0,30364.0,269,23,26,1.0,12,5
P01684,2025-04-27,Facebook,Entrenamiento,Imagen,0,9356.0,13572.0,90,6,9,8.0,3,1
P01685,2025-04-27,Facebook,Patrocinador,Carrusel,0,16250.0,21569.0,99,6,9,7.0,3,1
P01686,2025-04-27,YouTube,Institucional,Vídeo largo,0,2819.0,4259.0,60,4,6,2.0,1,1
P01687,2025-04-28,instagram,Previa,Vídeo corto,0,31382.0,37383.0,2228,157,136,81.0,75,30
P01688,2025-04-28,Instagram,Cantera,Imagen,0,56812.0,81890.0,1255,115,130,80.0,54,29
P01689,2025-04-28,Instagram,Fichajes,Texto,0,39188.0,62822.0,2490,208,145,232.0,134,45
P01690,2025-04-28,X,Entrenamiento,Texto,0,12659.0,19866.0,97,7,7,7.0,3,1
P01691,2025-04-28,Facebook,Cantera,Texto,0,39999.0,,143,9,9,15.0,5,1
P01692,2025-04-30,Instagram,Institucional,Vídeo corto,0,43468.0,58085.0,1101,56,64,66.0,31,10
P01693,2025-04-30,TikTok,Patrocinador,Vídeo corto,0,5081.0,6713.0,265,25,25,8.0,14,4
P01694,2025-04-30,TikTok,Afición,Vídeo corto,0,7859.0,11161.0,939,77,94,1.0,43,19
P01695,2025-05-01,Instagram,Patrocinador,Vídeo largo,0,19758.0,24917.0,400,24,34,17.0,13,5
P01696,2025-05-01,Instagram,Entrenamiento,Imagen,0,31930.0,39385.0,1397,84,72,165.0,55,16
P01697,2025-05-01,X,Institucional,Imagen,0,25158.0,31911.0,219,18,16,,8,3
P01698,2025-05-01,X,Institucional,Imagen,0,12647.0,17004.0,110,8,11,0.0,4,2
P01699,2025-05-01,X,Afición,Imagen,0,8173.0,10038.0,87,8,5,11.0,4,1
P01700,2025-05-02,X,Resumen,Imagen,0,39271.0,63576.0,572,52,32,62.0,21,11
P01701,2025-05-02,Facebook,Entrenamiento,Imagen,0,13446.0,17104.0,85,6,5,4.0,3,1
P01702,2025-05-02,YouTube,Fichajes,Vídeo largo,0,9046.0,13892.0,266,20,20,14.0,11,3
P01703,2025-05-03,INSTAGRAM,Directo,Carrusel,1,95831.0,125064.0,5458,520,518,430.0,367,69
P01704,2025-05-03,Instagram,Entrenamiento,Vídeo corto,1,31185.0,50352.0,1133,106,97,31.0,63,15
P01705,2025-05-03,Instagram,Directo,Imagen,1,36150.0,48819.0,1824,153,183,13.0,76,36
P01706,2025-05-03,X,Previa,Vídeo largo,1,9282.0,12177.0,46,3,4,3.0,1,0
P01707,2025-05-03,X,Directo,Imagen,1,23324.0,33602.0,453,31,35,19.0,17,5
P01708,2025-05-03,X,Resumen,Texto,1,20102.0,27090.0,353,24,35,33.0,16,4
P01709,2025-05-03,Facebook,Patrocinador,Imagen,1,17530.0,23622.0,58,4,5,7.0,2,0
P01710,2025-05-03,Facebook,Directo,Texto,1,20380.0,31353.0,184,18,11,18.0,10,4
P01711,2025-05-03,Facebook,Resumen,Carrusel,1,17705.0,26502.0,300,20,33,21.0,13,3
P01712,2025-05-03,Facebook,Afición,Imagen,1,20819.0,25587.0,373,32,25,18.0,19,5
P01713,2025-05-03,TikTok,Afición,Vídeo corto,1,22944.0,34892.0,1506,132,92,155.0,80,31
P01714,2025-05-03,TikTok,Resumen,Vídeo corto,1,12956.0,17149.0,2321,185,234,45.0,107,50
P01715,2025-05-03,TikTok,Resumen,Vídeo corto,1,9810.0,14658.0,702,40,67,60.0,22,6
P01716,2025-05-03,TikTok,Previa,Vídeo corto,1,19560.0,27940.0,2183,115,226,187.0,66,22
P01717,2025-05-03,YouTube,Directo,Vídeo largo,1,6846.0,10144.0,268,19,23,34.0,12,2
P01718,2025-05-03,YouTube,Directo,Vídeo largo,1,7347.0,8747.0,279,16,14,31.0,8,4
P01719,2025-05-04,Instagram,Previa,Vídeo largo,0,26317.0,40150.0,650,44,54,36.0,20,13
P01720,2025-05-04,Instagram,Efeméride,Imagen,0,23225.0,37410.0,1839,108,180,156.0,63,19
P01721,2025-05-04,X,Entrenamiento,Vídeo largo,0,29064.0,35174.0,400,22,34,9.0,12,5
P01722,2025-05-05,Instagram,Efeméride,Vídeo corto,0,41869.0,68608.0,2033,122,193,33.0,59,26
P01723,2025-05-05,Instagram,Previa,Texto,0,17549.0,25676.0,377,32,41,13.0,19,6
P01724,2025-05-05,X,Afición,Texto,0,17406.0,21446.0,265,17,21,10.0,10,3
P01725,2025-05-05,TikTok,Entrenamiento,Vídeo corto,0,11620.0,18342.0,883,64,44,64.0,37,9
P01726,2025-05-06,Instagram,Afición,Carrusel,0,19001.0,25437.0,1150,64,57,102.0,31,16
P01727,2025-05-06,Instagram,Efeméride,Vídeo corto,0,24184.0,38675.0,2095,171,201,114.0,67,40
P01728,2025-05-06,Instagram,Efeméride,Texto,0,33859.0,38830.0,773,42,84,44.0,21,7
P01729,2025-05-06,X,Cantera,Texto,0,19821.0,26503.0,85,5,4,15.0,2,1
P01730,2025-05-06,X,Directo,Texto,0,16991.0,22655.0,239,20,26,17.0,12,3
P01731,2025-05-06,X,Entrenamiento,Imagen,0,15020.0,19291.0,212,16,22,0.0,9,3
P01732,2025-05-06,Facebook,Afición,Vídeo corto,0,11033.0,15324.0,264,17,18,26.0,7,4
P01733,2025-05-06,Facebook,Afición,Imagen,0,9143.0,13506.0,101,7,9,8.0,3,1
P01734,2025-05-06,Facebook,Efeméride,Vídeo corto,0,11443.0,13672.0,149,14,8,12.0,8,2
P01735,2025-05-06,TikTok,Entrenamiento,Vídeo corto,0,8387.0,12922.0,571,55,38,65.0,25,14
P01736,2025-05-06,YouTube,Cantera,Vídeo corto,0,4254.0,5704.0,108,9,8,4.0,5,1
P01737,2025-05-07,Instagram,Resumen,Imagen,0,17241.0,20763.0,898,46,47,122.0,20,11
P01738,2025-05-07,X,Afición,Texto,0,16049.0,22898.0,173,13,9,16.0,7,2
P01739,2025-05-07,X,Afición,Texto,0,16413.0,24954.0,183,13,11,26.0,7,2
P01740,2025-05-07,X,Fichajes,Vídeo corto,0,22272.0,32591.0,834,39,54,45.0,22,9
P01741,2025-05-07,Facebook,Efeméride,Imagen,0,34504.0,54458.0,286,21,15,31.0,12,5
P01742,2025-05-07,Facebook,Entrenamiento,Carrusel,0,8071.0,12321.0,81,5,7,2.0,2,1
P01743,2025-05-07,Facebook,Patrocinador,Carrusel,0,10915.0,17960.0,55,5,4,1.0,2,1
P01744,2025-05-07,TikTok,Entrenamiento,Vídeo corto,0,20320.0,25231.0,2356,130,128,354.0,67,22
P01745,2025-05-08,Instagram,Patrocinador,Imagen,0,35298.0,51998.0,632,58,35,33.0,33,10
P01746,2025-05-08,Instagram,Resumen,Imagen,0,16294.0,21547.0,637,44,32,48.0,22,10
P01747,2025-05-08,X,Cantera,Vídeo corto,0,39032.0,46363.0,587,54,41,36.0,27,10
P01748,2025-05-08,X,Resumen,Texto,0,16554.0,26907.0,163,10,12,9.0,5,2
P01749,2025-05-08,X,Entrenamiento,Texto,0,14729.0,21748.0,181,13,10,17.0,7,2
P01750,2025-05-08,X,Entrenamiento,Texto,0,13913.0,15980.0,102,9,10,3.0,6,1
P01751,2025-05-08,X,Resumen,Imagen,0,23428.0,29645.0,342,21,16,31.0,12,3
P01752,2025-05-08,Facebook,Resumen,Vídeo largo,0,18031.0,23373.0,188,16,13,3.0,9,3
P01753,2025-05-08,TikTok,Fichajes,Vídeo corto,0,11285.0,15227.0,3121,174,330,197.0,97,29
P01754,2025-05-09,Instagram,Efeméride,Vídeo corto,0,37983.0,51606.0,2443,164,215,244.0,95,29
P01755,2025-05-09,Instagram,Efeméride,Carrusel,0,23212.0,,549,46,36,58.0,20,14
P01756,2025-05-09,X,Cantera,Vídeo corto,0,26220.0,34300.0,580,28,39,36.0,13,6
P01757,2025-05-09,X,Cantera,Texto,0,31267.0,35696.0,262,14,13,33.0,8,2
P01758,2025-05-09,Facebook,Efeméride,Vídeo corto,0,9242.0,12041.0,155,7,12,24.0,4,1
P01759,2025-05-09,Facebook,Entrenamiento,Imagen,0,15828.0,21210.0,84,7,6,2.0,2,2
P01760,2025-05-09,TikTok,Previa,Vídeo corto,0,16363.0,19724.0,775,71,56,90.0,39,11
P01761,2025-05-09,TikTok,Patrocinador,Vídeo corto,0,9566.0,12092.0,586,55,55,11.0,27,15
P01762,2025-05-10,Instagram,Afición,Imagen,1,25606.0,30254.0,820,62,53,46.0,21,21
P01763,2025-05-10,Instagram,Directo,Carrusel,1,35990.0,45684.0,1322,132,116,91.0,35,36
P01764,2025-05-10,Instagram,Afición,Imagen,1,61244.0,91797.0,1856,186,177,151.0,53,73
P01765,2025-05-10,X,Afición,Vídeo corto,1,31305.0,49552.0,551,53,43,26.0,21,11
P01766,2025-05-10,X,Directo,Texto,1,30856.0,49568.0,260,15,21,10.0,4,4
P01767,2025-05-10,X,Directo,Imagen,1,19369.0,30459.0,433,34,32,8.0,10,14
P01768,2025-05-10,X,Fichajes,Texto,1,42197.0,60379.0,778,45,56,39.0,16,11
P01769,2025-05-10,X,Directo,Imagen,1,28658.0,36762.0,225,11,19,19.0,3,4
P01770,2025-05-10,Facebook,Previa,Texto,1,12694.0,16907.0,45,2,3,5.0,0,0
P01771,2025-05-10,Facebook,Efeméride,Vídeo corto,1,25993.0,35669.0,172,9,18,20.0,1,3
P01772,2025-05-10,TikTok,Afición,Vídeo corto,1,17147.0,26497.0,1925,145,134,57.0,53,34
P01773,2025-05-10,YouTube,Resumen,Vídeo largo,1,7812.0,8763.0,197,14,15,11.0,4,5
P01774,2025-05-11,X,Entrenamiento,Vídeo corto,0,12071.0,15288.0,163,9,15,5.0,5,1
P01775,2025-05-11,X,Directo,Texto,0,15721.0,18298.0,254,13,15,18.0,6,2
P01776,2025-05-11,Facebook,Entrenamiento,Carrusel,0,16300.0,20008.0,133,8,7,7.0,4,1
P01777,2025-05-11,Facebook,Entrenamiento,Carrusel,0,16608.0,19654.0,268,22,13,22.0,15,4
P01778,2025-05-11,Facebook,Resumen,Carrusel,0,10386.0,13565.0,143,9,15,13.0,4,2
P01779,2025-05-11,YouTube,Cantera,Vídeo largo,0,6446.0,9006.0,81,7,8,3.0,4,1
P01780,2025-05-12,X,Patrocinador,Vídeo corto,0,16040.0,24142.0,140,13,8,7.0,6,3
P01781,2025-05-12,X,Entrenamiento,Carrusel,0,14885.0,20062.0,-1,10,9,11.0,5,2
P01782,2025-05-12,facebook,Cantera,Vídeo corto,0,18641.0,22115.0,314,27,31,24.0,13,7
P01783,2025-05-13,Instagram,Entrenamiento,Vídeo corto,0,21436.0,26205.0,1277,103,141,82.0,52,29
P01784,2025-05-13,Facebook,Cantera,Vídeo corto,0,17337.0,20014.0,184,13,20,17.0,7,3
P01785,2025-05-13,YouTube,Afición,Vídeo largo,0,,7842.0,148,13,10,10.0,9,1
P01786,2025-05-14,Instagram,Directo,Imagen,0,52737.0,75699.0,3049,219,305,216.0,128,56
P01787,2025-05-15,Instagram,Entrenamiento,Carrusel,0,53789.0,65752.0,2107,148,156,71.0,82,37
P01788,2025-05-15,X,Previa,Imagen,0,11372.0,12949.0,177,15,13,4.0,8,2
P01789,2025-05-15,TikTok,Resumen,Vídeo corto,0,5154.0,8092.0,994,64,100,51.0,39,13
P01790,2025-05-15,TikTok,Patrocinador,Vídeo corto,0,14386.0,22311.0,556,38,32,28.0,15,7
P01791,2025-05-16,Instagram,Institucional,Carrusel,0,35414.0,46075.0,978,79,80,105.0,45,14
P01792,2025-05-16,X,Institucional,Imagen,0,26366.0,37820.0,213,13,21,22.0,7,2
P01793,2025-05-16,X,Patrocinador,Texto,0,22829.0,31383.0,73,5,5,,3,0
P01794,2025-05-16,Facebook,Afición,Imagen,0,45060.0,68033.0,331,20,27,23.0,11,4
P01795,2025-05-17,Instagram,Previa,Imagen,1,43407.0,50828.0,3073,243,178,177.0,140,37
P01796,2025-05-17,Instagram,Resumen,Texto,1,27718.0,40969.0,1085,83,94,,35,28
P01797,2025-05-17,Instagram,Previa,Vídeo corto,1,44782.0,62839.0,1955,103,187,196.0,50,23
P01798,2025-05-17,Instagram,Patrocinador,Vídeo largo,1,96421.0,133764.0,1204,110,97,71.0,46,39
P01799,2025-05-17,X,Institucional,Texto,1,13726.0,16056.0,78,5,6,2.0,1,1
P01800,2025-05-17,X,Fichajes,Vídeo corto,1,49871.0,75747.0,3236,272,262,27.0,134,76
P01801,2025-05-17,Facebook,Previa,Carrusel,1,24478.0,36386.0,125,9,10,12.0,4,2
P01802,2025-05-17,Facebook,Institucional,Vídeo largo,1,34097.0,55063.0,88,5,9,,2,1
P01803,2025-05-17,Facebook,Directo,Vídeo corto,1,10667.0,12742.0,231,14,24,18.0,7,2
P01804,2025-05-17,Facebook,Previa,Carrusel,1,15718.0,19425.0,194,16,16,17.0,7,3
P01805,2025-05-17,Facebook,Directo,Vídeo corto,1,14197.0,17475.0,376,22,21,52.0,10,7
P01806,2025-05-17,TikTok,Patrocinador,Vídeo corto,1,34156.0,41460.0,1199,59,69,68.0,24,12
P01807,2025-05-17,YouTube,Efeméride,Vídeo largo,1,5873.0,8054.0,74,5,8,4.0,2,1
P01808,2025-05-18,X,Cantera,Texto,0,20259.0,26562.0,105,7,5,10.0,3,2
P01809,2025-05-18,X,Patrocinador,Texto,0,21625.0,29445.0,84,4,6,13.0,1,0
P01810,2025-05-18,Facebook,Efeméride,Texto,0,8583.0,11597.0,46,4,2,7.0,2,0
P01811,2025-05-19,Facebook,Institucional,Vídeo corto,0,11456.0,14000.0,58,5,4,4.0,2,1
P01812,2025-05-19,Facebook,Fichajes,Texto,0,13812.0,21910.0,169,12,15,2.0,5,3
P01813,2025-05-19,Facebook,Previa,Texto,0,9017.0,,70,4,4,6.0,1,1
P01814,2025-05-19,Facebook,Patrocinador,Vídeo corto,0,16856.0,24396.0,86,8,8,5.0,4,1
P01815,2025-05-19,Facebook,Afición,Vídeo corto,0,15425.0,19087.0,198,10,16,26.0,4,2
P01816,2025-05-20,Instagram,Institucional,Imagen,0,17880.0,20401.0,422,32,25,31.0,13,11
P01817,2025-05-20,X,Afición,Imagen,0,29532.0,45441.0,473,39,35,15.0,22,6
P01818,2025-05-20,X,Efeméride,Texto,0,9666.0,14753.0,109,6,11,4.0,2,1
P01819,2025-05-20,X,Fichajes,Texto,0,34670.0,49299.0,649,47,49,14.0,26,10
P01820,2025-05-20,X,Cantera,Texto,0,15747.0,25107.0,139,12,7,13.0,5,2
