aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur
AF-C2E44A7EF9,2024-09-02,8,16.64,16.0,8,7,0,0.0
AF-C2E44A7EF9,2024-09-09,11,6.19,9.0,6,4,1,0.0
AF-C2E44A7EF9,2024-09-16,3,13.76,15.0,7,4,0,0.0
AF-C2E44A7EF9,2024-09-23,4,4.62,5.0,7,5,0,0.0
AF-C2E44A7EF9,2024-09-30,8,23.91,25.0,8,4,1,0.0
AF-C2E44A7EF9,2024-10-07,10,1.51,4.0,6,3,0,0.0
AF-C2E44A7EF9,2024-10-14,13,13.41,13.0,6,4,0,0.0
AF-C2E44A7EF9,2024-10-21,12,5.8,9.0,4,3,0,0.0
AF-C2E44A7EF9,2024-10-28,1,16.36,22.0,7,4,0,43.21
AF-C2E44A7EF9,2024-11-04,10,11.94,10.0,6,5,0,0.0
AF-C2E44A7EF9,2024-11-11,13,12.68,19.0,8,7,0,0.0
AF-C2E44A7EF9,2024-11-18,8,0.97,1.0,7,6,0,0.0
AF-C2E44A7EF9,2024-11-25,10,5.54,6.0,8,6,1,0.0
AF-C2E44A7EF9,2024-12-02,8,5.44,12.0,5,3,1,29.2
AF-C2E44A7EF9,2024-12-09,5,7.81,8.0,2,2,0,0.0
AF-C2E44A7EF9,2024-12-16,12,13.89,25.0,2,0,0,0.0
AF-C2E44A7EF9,2024-12-23,8,19.61,39.0,5,4,1,0.0
AF-C2E44A7EF9,2024-12-30,6,20.18,18.0,5,2,0,0.0
AF-C2E44A7EF9,2025-01-06,7,13.64,18.0,5,1,0,0.0
AF-C2E44A7EF9,2025-01-13,13,1.75,2.0,3,3,0,0.0
AF-C2E44A7EF9,2025-01-20,11,6.51,11.0,2,2,0,0.0
AF-C2E44A7EF9,2025-01-27,11,7.11,8.0,6,5,0,0.0
AF-C2E44A7EF9,2025-02-03,3,17.48,21.0,8,2,0,0.0
AF-C2E44A7EF9,2025-02-10,13,12.33,20.0,4,3,0,0.0
AF-C2E44A7EF9,2025-02-17,12,16.97,20.0,6,5,0,0.0
AF-C2E44A7EF9,2025-02-24,8,9.05,15.0,7,6,0,0.0
AF-C2E44A7EF9,2025-03-03,10,9.28,12.0,3,3,0,0.0
AF-C2E44A7EF9,2025-03-10,13,1.94,4.0,2,2,0,53.24
AF-C2E44A7EF9,2025-03-17,12,12.28,15.0,2,0,1,0.0
AF-C2E44A7EF9,2025-03-24,15,13.32,19.0,7,3,0,0.0
AF-C2E44A7EF9,2025-03-31,10,1.24,1.0,5,4,0,0.0
AF-C2E44A7EF9,2025-04-07,4,5.54,8.0,8,3,0,0.0
AF-C2E44A7EF9,2025-04-14,14,13.25,18.0,7,6,0,0.0
AF-C2E44A7EF9,2025-04-21,8,19.36,30.0,7,6,0,0.0
AF-C2E44A7EF9,2025-04-28,16,10.59,23.0,5,4,0,0.0
AF-C2E44A7EF9,2025-05-05,15,12.78,17.0,3,3,0,0.0
AF-C2E44A7EF9,2025-05-12,20,6.25,6.0,3,2,0,0.0
AF-C2E44A7EF9,2025-05-19,6,15.66,24.0,4,4,0,0.0
AF-C2E44A7EF9,2025-05-26,10,6.16,11.0,8,4,1,0.0
AF-C2E44A7EF9,2025-06-02,12,10.48,18.0,5,3,0,0.0
AF-C2E44A7EF9,2025-06-09,8,7.37,15.0,2,1,0,0.0
AF-793B7228F8,2024-08-12,7,16.62,32.0,2,1,0,0.0
AF-793B7228F8,2024-08-19,7,5.51,8.0,4,2,0,0.0
AF-793B7228F8,2024-08-26,6,5.78,4.0,8,5,1,0.0
AF-793B7228F8,2024-09-02,5,11.98,20.0,6,3,0,0.0
AF-793B7228F8,2024-09-09,8,4.26,8.0,2,0,1,0.0
AF-793B7228F8,2024-09-16,5,23.9,42.0,4,2,0,0.0
AF-793B7228F8,2024-09-23,9,7.12,8.0,6,3,0,0.0
AF-793B7228F8,2024-09-30,5,2.39,3.0,6,0,0,0.0
AF-793B7228F8,2024-10-07,5,5.82,7.0,8,4,0,0.0
AF-793B7228F8,2024-10-14,5,2.94,3.0,6,3,0,0.0
AF-793B7228F8,2024-10-21,7,7.45,12.0,7,3,0,0.0
AF-793B7228F8,2024-10-28,2,10.32,16.0,7,3,0,0.0
AF-793B7228F8,2024-11-04,6,2.37,2.0,5,3,0,0.0
AF-793B7228F8,2024-11-11,10,4.17,6.0,6,3,0,0.0
AF-793B7228F8,2024-11-18,9,8.81,13.0,8,2,0,0.0
AF-793B7228F8,2024-11-25,7,3.2,8.0,6,4,0,0.0
AF-793B7228F8,2024-12-02,9,7.93,11.0,3,1,1,0.0
AF-793B7228F8,2024-12-09,4,15.6,24.0,7,4,0,0.0
AF-793B7228F8,2024-12-16,5,3.63,3.0,7,3,0,0.0
AF-793B7228F8,2024-12-23,14,4.46,5.0,3,1,0,0.0
AF-793B7228F8,2024-12-30,7,6.97,5.0,2,2,0,0.0
AF-793B7228F8,2025-01-06,6,3.19,8.0,5,4,0,0.0
AF-793B7228F8,2025-01-13,7,9.01,14.0,5,3,1,0.0
AF-793B7228F8,2025-01-20,6,6.43,5.0,4,2,0,0.0
AF-793B7228F8,2025-01-27,3,4.73,3.0,3,1,0,0.0
AF-793B7228F8,2025-02-03,1,7.7,12.0,4,2,0,0.0
AF-793B7228F8,2025-02-10,8,3.18,5.0,5,3,0,12.77
AF-793B7228F8,2025-02-17,3,8.27,6.0,5,3,1,0.0
AF-793B7228F8,2025-02-24,8,9.54,12.0,6,4,0,0.0
AF-793B7228F8,2025-03-03,9,3.08,2.0,2,0,0,0.0
AF-793B7228F8,2025-03-10,7,12.48,16.0,2,1,0,0.0
AF-793B7228F8,2025-03-17,12,6.16,15.0,4,3,0,0.0
AF-793B7228F8,2025-03-24,9,3.77,6.0,2,0,0,0.0
AF-793B7228F8,2025-03-31,8,9.43,8.0,5,4,0,0.0
AF-793B7228F8,2025-04-07,1,9.04,11.0,5,3,0,0.0
AF-793B7228F8,2025-04-14,4,11.9,18.0,6,2,1,0.0
AF-793B7228F8,2025-04-21,4,7.6,11.0,6,2,0,0.0
AF-793B7228F8,2025-04-28,10,14.41,17.0,4,2,1,0.0
AF-793B7228F8,2025-05-05,4,20.94,37.0,5,3,0,0.0
AF-793B7228F8,2025-05-12,2,17.61,19.0,3,1,0,0.0
AF-793B7228F8,2025-05-19,5,0.87,1.0,8,3,0,0.0
AF-793B7228F8,2025-05-26,3,11.5,18.0,8,6,1,0.0
AF-793B7228F8,2025-06-02,3,6.01,6.0,8,4,0,0.0
AF-793B7228F8,2025-06-09,6,2.75,4.0,5,4,0,0.0
AF-D30DFE1CA4,2024-08-12,0,0.0,0.0,6,0,0,0.0
AF-D30DFE1CA4,2024-08-19,1,5.08,8.0,4,0,0,0.0
AF-D30DFE1CA4,2024-08-26,3,9.97,12.0,5,2,0,0.0
AF-D30DFE1CA4,2024-09-02,1,9.22,13.0,6,0,0,0.0
AF-D30DFE1CA4,2024-09-09,1,7.77,12.0,8,2,0,0.0
AF-D30DFE1CA4,2024-09-16,1,3.69,1.0,5,1,0,0.0
AF-D30DFE1CA4,2024-09-23,0,0.0,0.0,5,0,0,0.0
AF-D30DFE1CA4,2024-09-30,2,3.94,6.0,4,0,0,0.0
AF-D30DFE1CA4,2024-10-07,1,5.6,7.0,6,1,0,0.0
AF-D30DFE1CA4,2024-10-14,2,1.27,1.0,5,1,1,0.0
AF-D30DFE1CA4,2024-10-21,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2024-10-28,1,1.96,4.0,8,2,0,0.0
AF-D30DFE1CA4,2024-11-04,1,3.2,3.0,6,2,0,0.0
AF-D30DFE1CA4,2024-11-11,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2024-11-18,1,1.72,6.0,5,0,0,0.0
AF-D30DFE1CA4,2024-11-25,2,2.15,2.0,7,1,0,0.0
AF-D30DFE1CA4,2024-12-02,1,3.96,4.0,2,1,0,0.0
AF-D30DFE1CA4,2024-12-09,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2024-12-16,0,0.0,0.0,2,0,0,0.0
AF-D30DFE1CA4,2024-12-23,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2024-12-30,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2025-01-06,4,2.44,1.0,4,1,0,0.0
AF-D30DFE1CA4,2025-01-13,1,4.01,7.0,4,1,0,0.0
AF-D30DFE1CA4,2025-01-20,2,5.54,9.0,5,1,0,0.0
AF-D30DFE1CA4,2025-01-27,1,0.85,1.0,6,0,0,0.0
AF-D30DFE1CA4,2025-02-03,1,5.02,7.0,5,2,0,0.0
AF-D30DFE1CA4,2025-02-10,1,4.25,7.0,7,0,1,0.0
AF-D30DFE1CA4,2025-02-17,1,8.13,14.0,2,0,0,0.0
AF-D30DFE1CA4,2025-02-24,3,7.73,6.0,3,1,0,0.0
AF-D30DFE1CA4,2025-03-03,1,6.95,6.0,6,2,0,0.0
AF-D30DFE1CA4,2025-03-10,1,2.28,2.0,6,3,0,0.0
AF-D30DFE1CA4,2025-03-17,1,2.06,4.0,4,1,0,0.0
AF-D30DFE1CA4,2025-03-24,2,2.08,1.0,8,2,0,0.0
AF-D30DFE1CA4,2025-03-31,1,2.6,3.0,3,1,0,0.0
AF-D30DFE1CA4,2025-04-07,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2025-04-14,1,5.24,6.0,7,1,0,0.0
AF-D30DFE1CA4,2025-04-21,0,0.0,0.0,3,0,0,0.0
AF-D30DFE1CA4,2025-04-28,0,0.0,0.0,6,0,0,0.0
AF-D30DFE1CA4,2025-05-05,0,0.0,0.0,6,0,0,0.0
AF-D30DFE1CA4,2025-05-12,1,3.43,8.0,3,0,0,0.0
AF-D30DFE1CA4,2025-05-19,0,0.0,0.0,6,0,0,0.0
AF-D30DFE1CA4,2025-05-26,1,3.26,8.0,6,1,0,0.0
AF-D30DFE1CA4,2025-06-02,1,4.81,4.0,6,1,0,0.0
AF-D30DFE1CA4,2025-06-09,3,7.25,9.0,7,1,0,0.0
AF-C6A3BFEBC0,2024-08-12,15,18.24,29.0,3,3,0,0.0
AF-C6A3BFEBC0,2024-08-19,8,13.49,18.0,2,2,0,0.0
AF-C6A3BFEBC0,2024-08-26,13,8.96,11.0,6,5,0,0.0
AF-C6A3BFEBC0,2024-09-02,15,2.42,8.0,6,3,0,0.0
AF-C6A3BFEBC0,2024-09-09,8,7.32,13.0,3,1,1,39.98
AF-C6A3BFEBC0,2024-09-16,5,9.28,24.0,8,6,0,0.0
AF-C6A3BFEBC0,2024-09-23,8,10.29,12.0,6,3,1,23.62
AF-C6A3BFEBC0,2024-09-30,9,5.81,10.0,2,2,0,0.0
AF-C6A3BFEBC0,2024-10-07,4,4.63,8.0,8,7,0,0.0
AF-C6A3BFEBC0,2024-10-14,6,34.1,54.0,8,6,1,0.0
AF-C6A3BFEBC0,2024-10-21,10,8.89,10.0,6,2,0,0.0
AF-C6A3BFEBC0,2024-10-28,3,6.45,11.0,4,2,0,0.0
AF-C6A3BFEBC0,2024-11-04,5,7.44,13.0,2,2,0,0.0
AF-C6A3BFEBC0,2024-11-11,8,11.19,12.0,8,4,0,0.0
AF-C6A3BFEBC0,2024-11-18,7,8.1,5.0,8,7,0,0.0
AF-C6A3BFEBC0,2024-11-25,13,7.53,13.0,3,3,1,0.0
AF-C6A3BFEBC0,2024-12-02,9,19.53,30.0,4,1,0,0.0
AF-C6A3BFEBC0,2024-12-09,5,11.27,18.0,7,6,0,0.0
AF-C6A3BFEBC0,2024-12-16,8,12.44,18.0,3,3,0,0.0
AF-C6A3BFEBC0,2024-12-23,13,3.93,5.0,8,6,0,0.0
AF-C6A3BFEBC0,2024-12-30,7,21.38,32.0,3,2,0,0.0
AF-C6A3BFEBC0,2025-01-06,9,2.48,3.0,5,4,0,0.0
AF-C6A3BFEBC0,2025-01-13,8,23.36,39.0,3,2,0,0.0
AF-C6A3BFEBC0,2025-01-20,8,3.87,7.0,7,6,0,0.0
AF-C6A3BFEBC0,2025-01-27,12,20.6,25.0,4,3,0,0.0
AF-C6A3BFEBC0,2025-02-03,5,7.73,14.0,3,2,0,0.0
AF-C6A3BFEBC0,2025-02-10,8,12.11,10.0,3,2,1,0.0
AF-C6A3BFEBC0,2025-02-17,11,1.9,2.0,5,1,0,0.0
AF-C6A3BFEBC0,2025-02-24,7,2.23,11.0,5,4,0,0.0
AF-C6A3BFEBC0,2025-03-03,11,12.97,13.0,3,2,0,0.0
AF-C6A3BFEBC0,2025-03-10,11,3.95,9.0,5,5,1,0.0
AF-C6A3BFEBC0,2025-03-17,11,14.47,21.0,3,2,1,0.0
AF-C6A3BFEBC0,2025-03-24,8,16.41,21.0,8,6,0,0.0
AF-C6A3BFEBC0,2025-03-31,3,20.05,23.0,6,3,0,0.0
AF-C6A3BFEBC0,2025-04-07,2,12.94,15.0,8,4,0,0.0
AF-C6A3BFEBC0,2025-04-14,14,10.16,15.0,2,2,0,0.0
AF-C6A3BFEBC0,2025-04-21,8,4.53,2.0,7,2,0,0.0
AF-C6A3BFEBC0,2025-04-28,9,6.89,8.0,8,4,0,0.0
AF-C6A3BFEBC0,2025-05-05,14,4.06,4.0,4,3,0,0.0
AF-C6A3BFEBC0,2025-05-12,6,5.74,6.0,4,3,1,0.0
AF-C6A3BFEBC0,2025-05-19,14,8.41,10.0,7,7,1,0.0
AF-C6A3BFEBC0,2025-05-26,8,5.23,8.0,5,4,1,0.0
AF-C6A3BFEBC0,2025-06-02,10,13.04,16.0,3,1,0,0.0
AF-C6A3BFEBC0,2025-06-09,14,13.19,20.0,2,0,0,0.0
AF-992EB0EF4C,2024-08-12,1,4.48,9.0,3,1,1,0.0
AF-992EB0EF4C,2024-08-19,1,8.73,9.0,3,0,0,0.0
AF-992EB0EF4C,2024-08-26,3,7.92,12.0,3,1,1,0.0
AF-992EB0EF4C,2024-09-02,5,3.4,1.0,8,1,0,0.0
AF-992EB0EF4C,2024-09-09,1,5.77,5.0,4,1,0,0.0
AF-992EB0EF4C,2024-09-16,1,5.47,5.0,4,1,0,0.0
AF-992EB0EF4C,2024-09-23,2,2.69,2.0,4,1,0,0.0
AF-992EB0EF4C,2024-09-30,5,4.46,6.0,5,2,0,0.0
AF-992EB0EF4C,2024-10-07,0,0.0,0.0,3,0,0,0.0
AF-992EB0EF4C,2024-10-14,4,1.28,2.0,7,4,0,0.0
AF-992EB0EF4C,2024-10-21,1,1.56,4.0,8,3,0,0.0
AF-992EB0EF4C,2024-10-28,5,1.35,2.0,5,2,0,0.0
AF-992EB0EF4C,2024-11-04,2,2.77,4.0,6,1,0,0.0
AF-992EB0EF4C,2024-11-11,2,11.8,17.0,3,1,0,0.0
AF-992EB0EF4C,2024-11-18,2,6.55,11.0,2,0,0,0.0
AF-992EB0EF4C,2024-11-25,2,2.87,4.0,6,0,0,0.0
AF-992EB0EF4C,2024-12-02,3,2.33,1.0,3,1,0,0.0
AF-992EB0EF4C,2024-12-09,1,15.91,20.0,7,2,0,0.0
AF-992EB0EF4C,2024-12-16,4,8.0,6.0,8,2,0,0.0
AF-992EB0EF4C,2024-12-23,3,5.01,9.0,6,0,0,0.0
AF-992EB0EF4C,2024-12-30,2,7.64,11.0,7,3,0,0.0
AF-992EB0EF4C,2025-01-06,1,5.39,6.0,6,2,0,0.0
AF-992EB0EF4C,2025-01-13,1,7.87,6.0,4,1,0,0.0
AF-992EB0EF4C,2025-01-20,1,1.23,3.0,7,4,0,0.0
AF-992EB0EF4C,2025-01-27,1,7.55,9.0,8,6,0,0.0
AF-992EB0EF4C,2025-02-03,1,4.07,8.0,7,3,0,0.0
AF-992EB0EF4C,2025-02-10,1,11.44,19.0,7,3,0,0.0
AF-992EB0EF4C,2025-02-17,2,8.0,14.0,6,3,0,0.0
AF-992EB0EF4C,2025-02-24,1,0.92,1.0,8,0,0,0.0
AF-992EB0EF4C,2025-03-03,1,8.69,8.0,6,2,0,0.0
AF-992EB0EF4C,2025-03-10,4,2.63,5.0,8,1,1,0.0
AF-992EB0EF4C,2025-03-17,9,2.62,1.0,4,3,0,0.0
AF-992EB0EF4C,2025-03-24,3,5.69,8.0,2,1,0,0.0
AF-992EB0EF4C,2025-03-31,3,1.53,3.0,3,2,0,0.0
AF-992EB0EF4C,2025-04-07,2,7.07,13.0,2,1,0,0.0
AF-992EB0EF4C,2025-04-14,4,1.27,2.0,7,2,0,0.0
AF-992EB0EF4C,2025-04-21,5,9.26,12.0,7,2,0,0.0
AF-992EB0EF4C,2025-04-28,0,0.0,0.0,5,0,0,0.0
AF-992EB0EF4C,2025-05-05,4,5.34,11.0,7,3,0,0.0
AF-992EB0EF4C,2025-05-12,2,6.56,4.0,8,2,0,0.0
AF-992EB0EF4C,2025-05-19,1,7.9,9.0,2,1,0,0.0
AF-992EB0EF4C,2025-05-26,3,3.28,1.0,4,1,0,0.0
AF-992EB0EF4C,2025-06-02,4,5.12,9.0,7,3,0,0.0
AF-992EB0EF4C,2025-06-09,2,1.07,2.0,5,1,0,0.0
AF-E233B7A0A7,2024-08-12,9,10.23,8.0,2,1,1,0.0
AF-E233B7A0A7,2024-08-19,10,13.56,16.0,3,1,1,0.0
AF-E233B7A0A7,2024-08-26,14,10.17,13.0,5,4,0,0.0
AF-E233B7A0A7,2024-09-02,13,10.67,14.0,6,4,0,0.0
AF-E233B7A0A7,2024-09-09,8,9.31,16.0,6,6,0,0.0
AF-E233B7A0A7,2024-09-16,4,17.19,19.0,8,4,0,0.0
AF-E233B7A0A7,2024-09-23,14,7.22,4.0,4,2,0,0.0
AF-E233B7A0A7,2024-09-30,7,8.3,11.0,3,2,1,0.0
AF-E233B7A0A7,2024-10-07,5,10.51,13.0,2,2,0,0.0
AF-E233B7A0A7,2024-10-14,8,9.92,15.0,7,3,0,0.0
AF-E233B7A0A7,2024-10-21,12,12.82,20.0,6,4,0,0.0
AF-E233B7A0A7,2024-10-28,6,16.31,28.0,2,1,0,9.53
AF-E233B7A0A7,2024-11-04,9,5.46,7.0,7,6,1,0.0
AF-E233B7A0A7,2024-11-11,13,13.16,16.0,7,3,0,0.0
AF-E233B7A0A7,2024-11-18,10,3.46,4.0,4,4,1,0.0
AF-E233B7A0A7,2024-11-25,14,12.19,17.0,6,6,0,0.0
AF-E233B7A0A7,2024-12-02,10,8.3,14.0,5,4,0,0.0
AF-E233B7A0A7,2024-12-09,2,18.33,25.0,3,0,1,0.0
AF-E233B7A0A7,2024-12-16,5,14.69,17.0,3,1,0,0.0
AF-E233B7A0A7,2024-12-23,15,4.24,1.0,6,5,0,0.0
AF-E233B7A0A7,2024-12-30,6,18.82,32.0,5,2,1,0.0
AF-E233B7A0A7,2025-01-06,10,17.89,24.0,4,2,0,0.0
AF-E233B7A0A7,2025-01-13,9,13.24,20.0,4,2,0,0.0
AF-E233B7A0A7,2025-01-20,4,11.48,15.0,2,1,0,0.0
AF-E233B7A0A7,2025-01-27,8,13.16,29.0,7,1,0,0.0
AF-E233B7A0A7,2025-02-03,3,9.41,15.0,5,4,0,0.0
AF-E233B7A0A7,2025-02-10,14,4.53,6.0,8,6,0,0.0
AF-E233B7A0A7,2025-02-17,4,14.33,24.0,7,4,1,0.0
AF-E233B7A0A7,2025-02-24,9,2.45,6.0,8,7,0,0.0
AF-E233B7A0A7,2025-03-03,12,8.95,8.0,4,2,0,0.0
AF-E233B7A0A7,2025-03-10,11,5.78,10.0,3,3,0,0.0
AF-E233B7A0A7,2025-03-17,18,15.14,22.0,3,1,1,0.0
AF-E233B7A0A7,2025-03-24,9,5.33,9.0,2,1,0,0.0
AF-E233B7A0A7,2025-03-31,9,2.16,5.0,2,1,0,0.0
AF-E233B7A0A7,2025-04-07,3,4.67,6.0,2,1,0,0.0
AF-E233B7A0A7,2025-04-14,13,9.16,17.0,3,2,0,0.0
AF-E233B7A0A7,2025-04-21,5,9.79,15.0,3,3,0,0.0
AF-E233B7A0A7,2025-04-28,11,9.59,18.0,5,5,0,0.0
AF-E233B7A0A7,2025-05-05,6,25.16,34.0,8,5,0,0.0
AF-E233B7A0A7,2025-05-12,3,15.74,29.0,5,2,1,0.0
AF-E233B7A0A7,2025-05-19,7,6.29,11.0,3,3,0,18.89
AF-E233B7A0A7,2025-05-26,10,4.49,8.0,4,2,0,0.0
AF-E233B7A0A7,2025-06-02,7,24.1,33.0,5,2,0,0.0
AF-E233B7A0A7,2025-06-09,8,7.87,15.0,5,2,0,0.0
AF-D2CFE82CF0,2024-08-12,9,19.0,21.0,6,3,0,0.0
AF-D2CFE82CF0,2024-08-19,5,5.84,9.0,3,1,0,0.0
AF-D2CFE82CF0,2024-08-26,10,6.66,10.0,7,5,0,0.0
AF-D2CFE82CF0,2024-09-02,5,4.7,6.0,4,2,0,0.0
AF-D2CFE82CF0,2024-09-09,13,7.92,12.0,8,1,0,0.0
AF-D2CFE82CF0,2024-09-16,1,13.37,17.0,7,5,0,0.0
AF-D2CFE82CF0,2024-09-23,4,17.86,29.0,7,5,0,0.0
AF-D2CFE82CF0,2024-09-30,9,8.31,11.0,5,2,0,0.0
AF-D2CFE82CF0,2024-10-07,7,11.25,19.0,8,5,0,0.0
AF-D2CFE82CF0,2024-10-14,10,5.75,7.0,2,0,0,0.0
AF-D2CFE82CF0,2024-10-21,9,7.47,14.0,6,2,0,0.0
AF-D2CFE82CF0,2024-10-28,5,5.54,10.0,3,1,0,0.0
AF-D2CFE82CF0,2024-11-04,5,7.24,7.0,3,0,0,0.0
AF-D2CFE82CF0,2024-11-11,3,1.32,1.0,4,3,0,0.0
AF-D2CFE82CF0,2024-11-18,5,7.4,9.0,6,4,1,0.0
AF-D2CFE82CF0,2024-11-25,8,16.49,25.0,2,0,0,0.0
AF-D2CFE82CF0,2024-12-02,6,13.78,27.0,5,1,1,0.0
AF-D2CFE82CF0,2024-12-09,5,5.91,17.0,6,4,0,0.0
AF-D2CFE82CF0,2024-12-16,7,17.18,27.0,8,4,0,0.0
AF-D2CFE82CF0,2024-12-23,7,11.62,18.0,2,1,1,0.0
AF-D2CFE82CF0,2024-12-30,4,18.47,22.0,6,3,0,0.0
AF-D2CFE82CF0,2025-01-06,8,1.98,4.0,2,1,0,0.0
AF-D2CFE82CF0,2025-01-13,4,8.82,8.0,6,2,1,0.0
AF-D2CFE82CF0,2025-01-20,4,8.44,10.0,4,3,0,0.0
AF-D2CFE82CF0,2025-01-27,7,13.47,16.0,6,3,0,0.0
AF-D2CFE82CF0,2025-02-03,1,9.03,9.0,3,3,0,0.0
AF-D2CFE82CF0,2025-02-10,5,2.43,4.0,8,6,1,0.0
AF-D2CFE82CF0,2025-02-17,8,10.96,19.0,2,2,0,0.0
AF-D2CFE82CF0,2025-02-24,7,8.77,8.0,4,3,0,0.0
AF-D2CFE82CF0,2025-03-03,4,10.12,12.0,8,0,0,0.0
AF-D2CFE82CF0,2025-03-10,5,3.45,3.0,5,1,0,0.0
AF-D2CFE82CF0,2025-03-17,5,14.45,23.0,3,2,0,0.0
AF-D2CFE82CF0,2025-03-24,9,12.57,27.0,8,3,0,0.0
AF-D2CFE82CF0,2025-03-31,8,16.34,25.0,6,4,0,0.0
AF-D2CFE82CF0,2025-04-07,6,11.38,24.0,8,4,1,0.0
AF-D2CFE82CF0,2025-04-14,9,18.56,29.0,4,1,0,54.76
AF-D2CFE82CF0,2025-04-21,10,3.29,4.0,3,2,0,0.0
AF-D2CFE82CF0,2025-04-28,8,6.55,7.0,4,1,1,0.0
AF-D2CFE82CF0,2025-05-05,4,2.44,4.0,4,1,0,0.0
AF-D2CFE82CF0,2025-05-12,9,11.11,13.0,6,3,1,0.0
AF-D2CFE82CF0,2025-05-19,5,5.63,5.0,5,2,0,26.83
AF-D2CFE82CF0,2025-05-26,10,13.64,16.0,6,2,0,0.0
AF-D2CFE82CF0,2025-06-02,5,22.73,36.0,5,2,0,0.0
AF-D2CFE82CF0,2025-06-09,8,0.75,2.0,2,1,1,0.0
AF-2A8FDD834A,2024-08-12,4,7.49,12.0,4,1,0,0.0
AF-2A8FDD834A,2024-08-19,6,9.54,17.0,5,4,0,0.0
AF-2A8FDD834A,2024-08-26,13,6.77,13.0,7,5,0,0.0
AF-2A8FDD834A,2024-09-02,5,6.15,7.0,6,5,0,0.0
AF-2A8FDD834A,2024-09-09,9,5.88,11.0,6,2,0,0.0
AF-2A8FDD834A,2024-09-16,3,9.15,10.0,4,2,0,0.0
AF-2A8FDD834A,2024-09-23,2,7.79,9.0,8,3,0,0.0
AF-2A8FDD834A,2024-09-30,15,12.58,19.0,6,5,0,0.0
AF-2A8FDD834A,2024-10-07,13,12.36,11.0,6,2,0,0.0
AF-2A8FDD834A,2024-10-14,7,2.99,4.0,2,2,0,0.0
AF-2A8FDD834A,2024-10-21,12,4.74,5.0,8,3,1,0.0
AF-2A8FDD834A,2024-10-28,4,4.41,4.0,5,1,0,0.0
AF-2A8FDD834A,2024-11-04,2,2.98,5.0,3,2,0,0.0
AF-2A8FDD834A,2024-11-11,10,5.64,10.0,3,0,0,0.0
AF-2A8FDD834A,2024-11-18,5,9.3,11.0,6,3,1,124.34
AF-2A8FDD834A,2024-11-25,5,4.26,9.0,7,4,0,0.0
AF-2A8FDD834A,2024-12-02,8,2.82,6.0,6,1,0,0.0
AF-2A8FDD834A,2024-12-09,2,10.69,13.0,7,4,0,0.0
AF-2A8FDD834A,2024-12-16,7,4.28,4.0,8,4,0,0.0
AF-2A8FDD834A,2024-12-23,9,5.94,5.0,7,3,0,0.0
AF-2A8FDD834A,2024-12-30,3,9.76,22.0,7,5,0,0.0
AF-2A8FDD834A,2025-01-06,4,3.44,3.0,2,1,0,0.0
AF-2A8FDD834A,2025-01-13,7,16.7,25.0,5,3,0,0.0
AF-2A8FDD834A,2025-01-20,6,11.73,17.0,8,3,0,0.0
AF-2A8FDD834A,2025-01-27,4,10.67,20.0,7,3,0,0.0
AF-2A8FDD834A,2025-02-03,5,0.84,2.0,7,5,0,0.0
AF-2A8FDD834A,2025-02-10,9,2.35,6.0,8,3,1,0.0
AF-2A8FDD834A,2025-02-17,6,1.5,1.0,5,4,0,0.0
AF-2A8FDD834A,2025-02-24,9,15.62,28.0,7,4,0,0.0
AF-2A8FDD834A,2025-03-03,3,7.45,11.0,5,3,0,0.0
AF-2A8FDD834A,2025-03-10,12,2.51,3.0,2,1,0,58.34
AF-2A8FDD834A,2025-03-17,4,8.85,11.0,3,3,0,0.0
AF-2A8FDD834A,2025-03-24,8,4.46,4.0,2,2,1,0.0
AF-2A8FDD834A,2025-03-31,3,4.19,6.0,8,5,1,0.0
AF-2A8FDD834A,2025-04-07,7,17.31,22.0,5,3,0,0.0
AF-2A8FDD834A,2025-04-14,12,12.46,10.0,6,4,0,0.0
AF-2A8FDD834A,2025-04-21,4,6.05,11.0,7,3,0,0.0
AF-2A8FDD834A,2025-04-28,5,11.29,10.0,4,1,0,0.0
AF-2A8FDD834A,2025-05-05,15,12.02,12.0,8,4,0,0.0
AF-2A8FDD834A,2025-05-12,4,5.87,8.0,5,5,0,0.0
AF-2A8FDD834A,2025-05-19,6,4.33,3.0,8,2,0,0.0
AF-2A8FDD834A,2025-05-26,8,8.18,11.0,6,3,0,0.0
AF-2A8FDD834A,2025-06-02,5,3.02,3.0,6,3,0,0.0
AF-2A8FDD834A,2025-06-09,5,8.29,12.0,6,3,0,0.0
AF-38D0EEF4F8,2024-08-12,5,11.37,20.0,2,2,0,0.0
AF-38D0EEF4F8,2024-08-19,16,6.68,9.0,7,4,0,14.18
AF-38D0EEF4F8,2024-08-26,9,22.01,40.0,2,2,0,0.0
AF-38D0EEF4F8,2024-09-02,6,5.21,9.0,5,2,0,0.0
