post_id,fecha,plataforma,tipo_contenido,formato,es_dia_partido,alcance,impresiones,likes,comentarios,compartidos,guardados,comentarios_positivos,comentarios_negativos,interacciones,engagement_rate,atipico
P01187,2025-02-04,TikTok,Fichajes,Vídeo corto,0,19535.0,27707.0,3103.0,177,259,339.0,93,40,3878.0,0.19851548502687483,False
P01188,2025-02-05,Instagram,Cantera,Carrusel,0,42540.0,56982.0,1477.0,78,123,81.0,44,20,1759.0,0.04134931828866949,False
P01189,2025-02-05,Instagram,Resumen,Vídeo corto,0,36136.0,40537.0,4611.0,431,367,89.0,254,101,5498.0,0.15214744299313704,False
P01190,2025-02-05,Instagram,Institucional,Carrusel,0,34226.0,53000.0,742.0,52,46,29.0,27,15,869.0,0.025390054344650265,False
P01191,2025-02-05,Instagram,Entrenamiento,Imagen,0,21196.0,29111.0,505.0,45,44,0.0,25,8,594.0,0.028024155501037932,False
P01192,2025-02-05,X,Fichajes,Texto,0,48412.0,67472.0,848.0,49,56,43.0,25,8,996.0,0.02057341155085516,False
P01193,2025-02-05,Facebook,Efeméride,Imagen,0,11611.0,18820.0,136.0,6,9,13.0,3,1,164.0,0.014124537076909827,False
P01194,2025-02-05,Facebook,Entrenamiento,Vídeo corto,0,24223.0,35970.0,251.0,16,13,17.0,9,2,297.0,0.012261074185691286,False
P01195,2025-02-05,Facebook,Institucional,Vídeo corto,0,21471.0,34341.0,142.0,9,14,2.0,4,2,167.0,0.007777933025941968,False
P01196,2025-02-05,YouTube,Institucional,Vídeo largo,0,3968.0,6512.0,46.0,4,4,3.0,2,1,57.0,0.014364919354838709,False
P01197,2025-02-06,X,Efeméride,Vídeo corto,0,29290.0,34950.0,705.0,53,69,0.0,25,10,827.0,0.028234892454762718,False
P01198,2025-02-06,X,Afición,Vídeo corto,0,9610.0,13920.0,247.0,13,20,17.0,6,3,297.0,0.030905306971904266,False
P01199,2025-02-06,Facebook,Cantera,Texto,0,14117.0,19995.0,95.0,5,9,9.0,2,1,118.0,0.00835871644117022,False
P01200,2025-02-06,Facebook,Fichajes,Vídeo corto,0,10072.0,15174.0,199.0,17,13,4.0,8,3,233.0,0.02313343923749007,False
P01201,2025-02-06,YouTube,Directo,Vídeo largo,0,11598.0,17956.0,415.0,36,26,28.0,15,12,505.0,0.04354198999827556,False
P01202,2025-02-07,Instagram,Afición,Carrusel,0,30218.0,35138.0,1554.0,89,152,80.0,50,23,1875.0,0.06204910980210471,False
P01203,2025-02-07,X,Resumen,Imagen,0,13162.0,16661.0,167.0,13,12,9.0,8,2,201.0,0.015271235374563137,False
P01204,2025-02-07,X,Resumen,Vídeo corto,0,30723.0,44157.0,830.0,43,79,21.5,21,12,973.5,0.03168635875402793,False
P01205,2025-02-07,Facebook,Entrenamiento,Vídeo corto,0,36080.0,56150.0,398.0,22,40,49.0,11,4,509.0,0.014107538802660753,False
P01206,2025-02-07,TikTok,Resumen,Vídeo corto,0,7494.0,11808.0,664.0,39,43,32.0,17,13,778.0,0.10381638644248732,False
P01207,2025-02-07,TikTok,Entrenamiento,Vídeo corto,0,8931.0,10734.0,592.0,28,36,43.0,17,5,699.0,0.07826671145448438,False
P01208,2025-02-08,X,Efeméride,Texto,0,28709.0,44783.0,243.0,20,23,0.0,11,3,286.0,0.009962032812010172,False
P01209,2025-02-08,X,Afición,Imagen,0,26658.0,35918.0,355.0,32,31,23.0,17,8,441.0,0.016542876434841324,False
P01210,2025-02-08,Facebook,Entrenamiento,Carrusel,0,19594.0,22027.0,180.0,10,18,8.0,6,1,216.0,0.0110237827906502,False
P01211,2025-02-09,Instagram,Cantera,Vídeo corto,0,37830.0,51466.0,861.0,79,73,89.0,46,14,1102.0,0.029130319851969337,False
P01212,2025-02-09,Instagram,Resumen,Carrusel,0,23091.0,33215.0,1026.0,76,75,67.0,38,23,1244.0,0.053873803646442335,False
P01213,2025-02-09,Instagram,Entrenamiento,Vídeo largo,0,38384.0,48025.0,1258.0,69,111,56.0,35,17,1494.0,0.03892246769487286,False
P01214,2025-02-09,Instagram,Entrenamiento,Carrusel,0,43664.0,57924.0,1861.0,97,151,84.0,37,34,2193.0,0.05022444118724807,False
P01215,2025-02-09,X,Institucional,Texto,0,29906.0,40354.0,160.0,12,10,22.0,7,2,204.0,0.006821373637397178,False
P01216,2025-02-09,X,Directo,Vídeo largo,0,33710.0,54501.0,504.0,25,44,66.0,14,6,639.0,0.018955799466033818,False
P01217,2025-02-09,Facebook,Fichajes,Vídeo corto,0,9875.0,15866.0,532.0,29,48,11.0,15,6,620.0,0.06278481012658228,True
P01218,2025-02-10,Facebook,Institucional,Vídeo largo,0,15972.0,20353.0,59.0,4,5,1.0,1,1,69.0,0.004320060105184072,False
P01219,2025-02-10,Facebook,Efeméride,Imagen,0,17415.0,21170.0,117.0,6,11,8.0,3,1,142.0,0.00815389032443296,False
P01220,2025-02-10,TikTok,Fichajes,Vídeo corto,0,4922.0,6116.0,604.0,32,38,92.0,16,6,766.0,0.1556277935798456,False
P01221,2025-02-11,Instagram,Afición,Vídeo corto,0,40145.0,51179.0,3808.0,311,193,411.0,148,76,4723.0,0.117648524100137,False
P01222,2025-02-12,Facebook,Fichajes,Vídeo corto,0,13072.0,18521.0,256.0,14,15,37.0,7,3,322.0,0.024632802937576498,False
P01223,2025-02-13,Instagram,Afición,Imagen,0,19530.0,32011.0,570.0,53,65,42.0,26,10,730.0,0.037378392217101895,False
P01224,2025-02-13,Instagram,Resumen,Texto,0,15439.0,22272.0,806.0,40,55,41.0,21,9,942.0,0.061014314398600944,False
P01225,2025-02-13,Instagram,Afición,Vídeo corto,0,33362.0,55031.0,1435.0,133,143,75.0,73,34,1786.0,0.0535339607937174,False
P01226,2025-02-13,X,Afición,Texto,0,15326.0,23845.0,88.0,5,8,7.0,2,0,108.0,0.007046848492757406,False
P01227,2025-02-13,X,Afición,Imagen,0,11822.0,19278.0,209.0,14,20,9.0,7,2,252.0,0.02131619015395026,False
P01228,2025-02-13,Facebook,Cantera,Texto,0,13896.0,19293.0,71.0,4,5,10.0,2,0,90.0,0.006476683937823834,False
P01229,2025-02-13,YouTube,Afición,Vídeo largo,0,12787.0,20642.0,313.0,23,19,31.0,10,7,386.0,0.030186908579025572,False
P01230,2025-02-13,YouTube,Previa,Vídeo corto,0,4543.0,5693.0,129.0,6,8,11.0,3,1,154.0,0.03389830508474576,False
P01231,2025-02-14,Instagram,Entrenamiento,Vídeo largo,0,15673.0,19032.0,408.0,30,24,41.0,19,4,503.0,0.03209340904740637,False
P01232,2025-02-14,Instagram,Directo,Carrusel,0,15403.0,23114.0,503.0,27,40,44.0,15,5,614.0,0.03986236447445303,False
P01233,2025-02-14,X,Entrenamiento,Texto,0,18409.0,24296.0,212.0,14,21,0.0,8,2,247.0,0.013417350209136836,False
P01234,2025-02-15,Instagram,Previa,Carrusel,1,10933.0,17813.0,420.0,22,43,79.5,5,10,564.5,0.05163267172779658,False
P01235,2025-02-15,X,Resumen,Vídeo corto,1,17800.0,20681.0,355.0,21,21,52.0,3,7,449.0,0.025224719101123595,False
P01236,2025-02-15,X,Previa,Texto,1,11854.0,19345.0,89.0,8,5,11.0,2,2,113.0,0.009532647207693605,False
P01237,2025-02-15,X,Directo,Carrusel,1,17543.0,28097.0,308.0,25,32,14.0,5,9,379.0,0.021604058598871344,False
P01238,2025-02-15,Facebook,Previa,Vídeo corto,1,16676.0,27491.0,147.0,14,15,7.0,3,6,183.0,0.010973854641400816,False
P01239,2025-02-15,Facebook,Resumen,Vídeo corto,1,13812.0,21283.0,149.0,8,12,9.0,2,1,178.0,0.012887344338256588,False
P01240,2025-02-15,Facebook,Resumen,Vídeo largo,1,24298.0,35189.0,234.0,20,25,2.0,4,7,281.0,0.011564737838505227,False
P01241,2025-02-15,Facebook,Directo,Imagen,1,23689.0,37854.0,240.0,19,14,24.0,4,6,297.0,0.012537464646038245,False
P01242,2025-02-15,Facebook,Afición,Vídeo corto,1,16977.0,24177.0,269.0,21,19,17.0,7,8,326.0,0.019202450374035458,False
P01243,2025-02-15,Facebook,Directo,Imagen,1,11922.0,19359.0,105.0,9,11,5.0,2,3,130.0,0.010904210702902198,False
P01244,2025-02-15,Facebook,Cantera,Carrusel,1,15715.5,21428.0,62.0,5,4,4.0,0,2,75.0,0.004772358499570487,False
P01245,2025-02-15,TikTok,Efeméride,Vídeo corto,1,20544.0,32841.0,699.0,36,61,42.0,9,14,838.0,0.0407904984423676,False
P01246,2025-02-15,YouTube,Previa,Vídeo corto,1,13844.0,20917.0,277.0,27,23,19.0,6,9,346.0,0.0249927766541462,False
P01247,2025-02-15,YouTube,Resumen,Vídeo corto,1,5724.0,8295.0,197.0,16,13,17.0,6,5,243.0,0.04245283018867924,False
P01248,2025-02-16,Instagram,Entrenamiento,Imagen,0,24270.0,36432.0,521.0,29,36,69.0,15,4,655.0,0.026988051091882983,False
P01249,2025-02-16,Instagram,Patrocinador,Imagen,0,33504.0,43300.0,600.0,32,44,27.0,18,5,703.0,0.02098256924546323,False
P01250,2025-02-16,Instagram,Institucional,Imagen,0,37514.0,47815.0,1123.0,75,107,20.0,37,22,1325.0,0.035320147145065844,False
P01251,2025-02-16,Facebook,Entrenamiento,Vídeo corto,0,21807.0,26956.0,258.0,13,15,25.0,7,2,311.0,0.014261475672949053,False
P01252,2025-02-16,Facebook,Institucional,Vídeo corto,0,19306.0,23059.0,203.0,12,18,27.0,6,3,260.0,0.013467315860354294,False
P01253,2025-02-16,YouTube,Resumen,Vídeo largo,0,3251.0,5155.0,149.0,12,15,13.0,7,1,189.0,0.05813595816671793,False
P01254,2025-02-17,Instagram,Cantera,Imagen,0,26194.0,42379.0,799.0,53,81,14.0,29,14,947.0,0.03615331755363824,False
P01255,2025-02-17,X,Fichajes,Texto,0,21503.5,25015.0,145.0,13,11,16.0,6,3,185.0,0.008603250633617783,False
P01256,2025-02-17,Facebook,Previa,Imagen,0,27017.0,36109.0,279.0,26,26,0.0,15,4,331.0,0.01225154532331495,False
P01257,2025-02-17,Facebook,Entrenamiento,Imagen,0,8692.0,12310.0,54.0,2,4,4.0,1,0,64.0,0.007363092498849517,False
P01258,2025-02-17,TikTok,Afición,Vídeo corto,0,10621.0,14280.0,1526.0,87,82,193.0,41,17,1888.0,0.17776103945014593,False
P01259,2025-02-17,YouTube,Entrenamiento,Vídeo largo,0,5253.0,8192.0,110.0,6,11,12.0,2,2,139.0,0.026461069864839138,False
P01260,2025-02-18,Instagram,Patrocinador,Imagen,0,29468.0,39475.0,1007.0,86,79,92.0,55,16,1264.0,0.04289398669743451,False
P01261,2025-02-18,Instagram,Fichajes,Imagen,0,37011.0,44971.0,2046.0,112,118,178.0,67,24,2454.0,0.06630461214233606,False
P01262,2025-02-18,Facebook,Afición,Vídeo corto,0,23120.0,29286.0,297.0,16,25,26.0,7,3,364.0,0.0157439446366782,False
P01263,2025-02-18,YouTube,Cantera,Vídeo largo,0,4739.0,6125.0,45.0,2,2,4.0,1,0,53.0,0.011183794049377506,False
P01264,2025-02-19,Instagram,Entrenamiento,Texto,0,33667.0,48734.0,652.0,35,51,80.0,19,8,818.0,0.024296789140701578,False
P01265,2025-02-19,X,Entrenamiento,Texto,0,14969.0,16946.0,101.0,9,6,9.0,5,2,125.0,0.008350591221858508,False
P01266,2025-02-19,Facebook,Entrenamiento,Carrusel,0,8728.0,11837.0,103.0,7,7,9.0,3,1,126.0,0.014436296975252063,False
P01267,2025-02-19,Facebook,Cantera,Vídeo corto,0,23523.0,33041.0,309.0,19,28,26.0,9,3,382.0,0.016239425243378822,False
P01268,2025-02-19,Facebook,Patrocinador,Vídeo corto,0,16923.0,22037.0,103.0,6,6,18.0,3,0,133.0,0.007859126632393784,False
P01269,2025-02-20,Instagram,Entrenamiento,Vídeo corto,0,29655.0,48041.0,1345.0,66,71,130.0,32,18,1612.0,0.05435845557241612,False
P01270,2025-02-20,X,Entrenamiento,Vídeo corto,0,12809.0,17055.0,254.0,14,21,18.0,6,3,307.0,0.023967522835506284,False
P01271,2025-02-20,Facebook,Fichajes,Carrusel,0,26969.0,34859.0,341.0,25,27,6.0,13,6,399.0,0.014794764359078942,False
P01272,2025-02-20,TikTok,Entrenamiento,Vídeo corto,0,12402.0,14553.0,1000.0,87,52,102.0,51,14,1241.0,0.10006450572488308,False
P01273,2025-02-20,YouTube,Entrenamiento,Vídeo corto,0,4497.0,5801.0,154.0,14,14,5.0,8,3,187.0,0.04158327774071603,False
P01274,2025-02-20,YouTube,Afición,Vídeo largo,0,9911.0,13018.0,308.0,17,24,13.0,8,2,362.0,0.03652507315104429,False
P01275,2025-02-21,Instagram,Cantera,Carrusel,0,23010.0,27053.0,1162.0,87,87,29.0,50,19,1365.0,0.059322033898305086,False
P01276,2025-02-21,YouTube,Entrenamiento,Vídeo corto,0,6173.0,9567.0,123.0,8,11,1.0,4,1,143.0,0.02316539769965981,False
P01277,2025-02-21,YouTube,Patrocinador,Vídeo largo,0,2098.0,2456.0,19.0,1,1,3.0,0,0,24.0,0.011439466158245948,False
P01278,2025-02-22,Instagram,Patrocinador,Vídeo corto,1,24897.0,38068.0,978.0,97,79,83.0,60,21,1237.0,0.04968470096798811,False
P01279,2025-02-22,Instagram,Previa,Vídeo corto,1,67934.0,96454.0,2199.0,130,143,178.0,78,23,2650.0,0.03900844937733683,False
P01280,2025-02-22,Instagram,Directo,Imagen,1,25373.0,36124.0,1439.0,108,118,9.0,59,25,1674.0,0.06597564340046506,False
P01281,2025-02-22,Instagram,Afición,Vídeo corto,1,42222.0,56928.0,1255.0,188,180,206.0,120,42,1829.0,0.04331864904552129,False
P01282,2025-02-22,Facebook,Directo,Texto,1,21884.0,32340.0,252.0,18,22,22.0,11,3,314.0,0.014348382379820874,False
P01283,2025-02-22,Facebook,Directo,Vídeo largo,1,11867.0,14860.0,106.0,9,10,0.0,4,2,125.0,0.010533411982809472,False
P01284,2025-02-22,Facebook,Resumen,Carrusel,1,16115.0,22985.0,383.0,21,39,18.0,14,2,461.0,0.028606887992553523,False
P01285,2025-02-22,Facebook,Patrocinador,Vídeo corto,1,46910.0,61938.0,304.0,30,22,25.0,22,3,381.0,0.008121935621402687,False
P01286,2025-02-22,Facebook,Afición,Imagen,1,16877.0,24181.0,236.0,12,12,30.0,7,1,290.0,0.01718314866386206,False
P01287,2025-02-22,TikTok,Fichajes,Vídeo corto,1,16038.0,25021.0,3176.0,287,283,16.0,168,69,3762.0,0.2345679012345679,False
P01288,2025-02-22,TikTok,Fichajes,Vídeo corto,1,14581.0,22175.0,2375.0,181,200,22.0,114,32,2778.0,0.19052191207736094,False
P01289,2025-02-22,YouTube,Resumen,Vídeo largo,1,4184.0,5652.0,134.0,8,13,7.0,4,1,162.0,0.038718929254302106,False
P01290,2025-02-22,YouTube,Previa,Vídeo corto,1,6530.0,9350.0,284.0,14,20,36.0,8,1,354.0,0.05421133231240429,False
P01291,2025-02-23,Instagram,Directo,Imagen,0,20087.0,23713.0,788.0,63,38,28.0,29,18,917.0,0.04565141633892567,False
P01292,2025-02-23,X,Cantera,Vídeo corto,0,20392.0,29967.0,213.0,11,16,29.0,5,2,269.0,0.013191447626520204,False
P01293,2025-02-23,TikTok,Previa,Vídeo corto,0,16285.0,20012.0,1298.0,116,72,164.0,74,21,1650.0,0.1013202333435677,False
P01294,2025-02-23,YouTube,Entrenamiento,Vídeo largo,0,4679.0,7711.0,49.0,4,3,4.0,2,0,60.0,0.012823252831801668,False
P01295,2025-02-23,YouTube,Fichajes,Vídeo corto,0,3258.0,5260.0,208.0,18,10,6.0,10,4,242.0,0.07427869858809086,False
P01296,2025-02-24,Instagram,Fichajes,Vídeo corto,0,19343.0,26906.0,1809.0,99,191,125.0,54,15,2224.0,0.11497699426148994,False
P01297,2025-02-24,Instagram,Entrenamiento,Carrusel,0,74233.0,121650.0,2239.0,181,220,0.0,100,43,2640.0,0.03556369808575701,False
P01298,2025-02-24,X,Patrocinador,Imagen,0,30662.0,47451.0,220.0,21,23,13.0,12,3,277.0,0.00903398343226143,False
P01299,2025-02-24,TikTok,Entrenamiento,Vídeo corto,0,16894.0,25623.0,1058.0,60,62,138.0,27,18,1318.0,0.0780158636202202,False
P01300,2025-02-24,YouTube,Efeméride,Vídeo largo,0,5873.0,8307.0,176.0,12,15,8.0,5,3,211.0,0.03592712412736251,False
P01301,2025-02-25,X,Efeméride,Vídeo corto,0,17335.0,25562.0,206.0,15,12,30.0,7,3,263.0,0.01517161811364292,False
P01302,2025-02-25,X,Entrenamiento,Vídeo corto,0,15230.0,23863.0,294.0,18,32,31.0,10,3,375.0,0.024622455679579776,False
P01303,2025-02-25,Facebook,Cantera,Carrusel,0,15705.0,18528.0,162.0,8,13,11.0,4,1,194.0,0.012352753900031837,False
P01304,2025-02-25,Facebook,Efeméride,Vídeo corto,0,17016.0,26865.0,218.0,13,23,9.5,7,3,263.5,0.015485425481899389,False
P01305,2025-02-26,X,Efeméride,Imagen,0,25617.0,29165.0,386.0,32,19,36.0,16,8,473.0,0.01846430105008393,False
P01306,2025-02-26,X,Institucional,Imagen,0,9281.0,15312.0,63.0,3,4,4.0,1,0,74.0,0.007973278741514923,False
P01307,2025-02-26,X,Afición,Imagen,0,31262.0,36877.0,466.0,33,27,31.0,17,8,557.0,0.01781715821124688,False
P01308,2025-02-26,Facebook,Institucional,Carrusel,0,16598.0,27286.0,143.0,8,11,21.0,3,1,183.0,0.011025424749969875,False
P01309,2025-02-26,TikTok,Institucional,Vídeo corto,0,9711.0,14472.0,594.0,29,57,47.0,12,9,727.0,0.07486355679126763,False
P01310,2025-02-26,TikTok,Afición,Vídeo corto,0,8681.0,13803.0,911.0,59,82,28.0,31,15,1080.0,0.12440963022693238,False
P01311,2025-02-26,YouTube,Previa,Vídeo largo,0,4199.0,5691.0,70.0,4,7,6.0,2,0,87.0,0.020719218861633724,False
P01312,2025-02-27,Instagram,Entrenamiento,Vídeo corto,0,43643.0,56126.0,2887.0,214,240,307.0,110,49,3648.0,0.08358728776665215,False
P01313,2025-02-27,Instagram,Efeméride,Imagen,0,27202.0,40909.0,1123.0,93,85,17.0,51,26,1318.0,0.048452319682376295,False
P01314,2025-02-27,X,Entrenamiento,Imagen,0,42490.0,49903.0,590.0,48,48,67.0,28,9,753.0,0.01772181689809367,False
P01315,2025-02-27,Facebook,Patrocinador,Imagen,0,33006.0,37490.0,170.0,9,11,7.0,5,2,197.0,0.005968611767557414,False
P01316,2025-02-27,Facebook,Fichajes,Vídeo corto,0,6724.0,9678.0,300.0,18,30,15.0,9,2,363.0,0.05398572278405711,True
P01317,2025-02-27,YouTube,Fichajes,Vídeo largo,0,8901.0,12879.0,564.0,38,34,30.0,20,10,666.0,0.07482305358948432,False
P01318,2025-02-28,Instagram,Institucional,Imagen,0,37858.0,53895.0,673.0,42,59,12.0,19,14,786.0,0.020761794072587037,False
P01319,2025-02-28,Instagram,Entrenamiento,Carrusel,0,6134.0,8593.0,189.0,13,16,8.0,7,3,226.0,0.036843821323769156,False
P01320,2025-02-28,Instagram,Directo,Carrusel,0,42575.0,57140.0,2165.0,168,181,111.0,82,37,2625.0,0.06165590135055784,False
P01321,2025-02-28,X,Fichajes,Texto,0,20423.0,32276.0,280.0,23,29,0.0,11,5,332.0,0.016256181755863488,False
P01322,2025-02-28,X,Afición,Vídeo largo,0,38102.0,53055.0,557.0,54,52,42.0,27,12,705.0,0.018502965723584064,False
P01323,2025-02-28,X,Entrenamiento,Texto,0,47213.0,54026.0,373.0,22,37,23.0,11,4,455.0,0.009637176201469934,False
P01324,2025-02-28,X,Entrenamiento,Texto,0,17303.0,20668.0,196.0,10,18,11.0,4,2,235.0,0.013581459862451599,False
P01325,2025-02-28,X,Institucional,Texto,0,22847.0,28177.0,92.0,7,9,10.0,3,1,118.0,0.00516479187639515,False
P01326,2025-02-28,Facebook,Cantera,Texto,0,36458.0,50165.0,198.0,10,18,9.0,4,3,235.0,0.006445773218497998,False
P01327,2025-02-28,TikTok,Patrocinador,Vídeo corto,0,12414.0,14231.0,275.0,24,26,21.0,14,3,346.0,0.02787175769292734,False
P01328,2025-02-28,YouTube,Afición,Vídeo largo,0,7744.0,10530.0,188.0,13,11,27.0,7,2,239.0,0.030862603305785125,False
P01329,2025-03-01,Instagram,Resumen,Carrusel,1,40614.0,66567.0,2330.0,132,162,356.0,83,18,2980.0,0.07337371349780863,False
P01330,2025-03-01,Instagram,Resumen,Imagen,1,48571.0,58467.0,4277.0,329,435,426.0,207,48,5467.0,0.11255687550184267,False
P01331,2025-03-01,Instagram,Directo,Imagen,1,27668.0,34352.0,2093.0,107,179,131.0,63,24,2510.0,0.09071851958941737,False
P01332,2025-03-01,X,Directo,Vídeo largo,1,32086.0,52538.0,527.0,30,41,33.0,18,4,631.0,0.019665897899395376,False
P01333,2025-03-01,X,Entrenamiento,Texto,1,18408.0,28269.0,75.0,7,4,8.0,4,1,94.0,0.0051064754454584966,False
P01334,2025-03-01,Facebook,Resumen,Imagen,1,27952.0,42999.0,345.0,20,35,26.0,13,2,426.0,0.015240412135088723,False
P01335,2025-03-01,Facebook,Efeméride,Vídeo largo,1,11204.0,12635.0,76.0,4,7,9.0,2,1,96.0,0.008568368439842914,False
P01336,2025-03-01,Facebook,Efeméride,Carrusel,1,22555.0,30506.0,238.0,17,14,29.0,11,3,298.0,0.013212148082465085,False
P01337,2025-03-01,Facebook,Directo,Carrusel,1,20849.0,32368.0,267.0,19,21,26.0,10,5,333.0,0.015971989064223705,False
P01338,2025-03-01,Facebook,Directo,Vídeo corto,1,17445.5,57005.0,980.0,72,62,130.0,43,17,1244.0,0.07130778710842338,True
P01339,2025-03-01,Facebook,Previa,Imagen,1,15574.0,22145.0,130.0,8,11,17.0,4,1,166.0,0.010658790291511493,False
P01340,2025-03-01,TikTok,Previa,Vídeo corto,1,12690.0,18608.0,1705.0,128,105,125.0,74,34,2063.0,0.16256895193065407,False
P01341,2025-03-01,YouTube,Directo,Vídeo largo,1,13839.0,22403.0,382.0,36,19,44.0,20,8,481.0,0.03475684659296192,False
P01342,2025-03-02,Instagram,Entrenamiento,Carrusel,0,50716.0,66607.0,1413.0,112,120,118.0,62,25,1763.0,0.03476220522123196,False
P01343,2025-03-02,Instagram,Resumen,Imagen,0,34057.0,54798.0,1945.0,145,114,122.0,87,23,2326.0,0.06829726634759374,False
P01344,2025-03-02,X,Directo,Imagen,0,9517.0,12843.0,157.0,14,13,9.0,9,2,193.0,0.02027949984238731,False
P01345,2025-03-02,Facebook,Entrenamiento,Carrusel,0,15931.0,16095.0,105.0,7,6,15.0,3,1,133.0,0.008348502918837486,False
P01346,2025-03-02,Facebook,Entrenamiento,Carrusel,0,12136.0,19289.0,91.0,5,9,7.0,1,1,112.0,0.00922874093605801,False
P01347,2025-03-02,TikTok,Entrenamiento,Vídeo corto,0,11688.0,13352.0,769.0,48,63,48.0,30,10,928.0,0.07939767282683094,False
P01348,2025-03-02,YouTube,Afición,Vídeo largo,0,3197.0,4127.0,56.0,2,5,4.0,0,0,67.0,0.020957147325617768,False
P01349,2025-03-02,YouTube,Efeméride,Vídeo corto,0,11828.0,16473.0,470.0,28,31,57.0,15,6,586.0,0.049543456205613796,False
P01350,2025-03-03,Instagram,Efeméride,Imagen,0,18839.0,25160.0,826.0,77,45,76.0,40,13,1024.0,0.054355326715855405,False
P01351,2025-03-03,X,Institucional,Texto,0,36119.0,44920.0,106.0,10,5,6.0,5,2,127.0,0.003516154932307096,False
P01352,2025-03-03,X,Fichajes,Imagen,0,24706.0,32077.0,812.0,41,64,71.0,21,9,988.0,0.039990285760543996,False
P01353,2025-03-03,Facebook,Previa,Carrusel,0,22507.0,29955.0,161.0,14,10,12.0,6,4,197.0,0.008752832452126005,False
P01354,2025-03-03,Facebook,Entrenamiento,Vídeo corto,0,48762.0,57117.0,941.0,64,100,55.0,39,12,1160.0,0.023789016037078052,False
P01355,2025-03-03,TikTok,Efeméride,Vídeo corto,0,7780.0,11614.0,659.0,41,35,84.0,20,12,819.0,0.10526992287917737,False
P01356,2025-03-03,TikTok,Fichajes,Vídeo corto,0,9263.0,12740.0,1342.0,76,136,110.0,43,19,1664.0,0.1796394256720285,False
P01357,2025-03-04,Facebook,Previa,Imagen,0,17040.0,27164.0,176.0,10,14,9.0,5,1,209.0,0.012265258215962442,False
P01358,2025-03-04,TikTok,Afición,Vídeo corto,0,9360.0,13103.0,1222.0,112,92,127.0,57,34,1553.0,0.1659188034188034,False
P01359,2025-03-05,Instagram,Resumen,Imagen,0,21727.0,28882.0,1002.0,75,54,71.0,44,18,1202.0,0.055322870161550144,False
P01360,2025-03-05,X,Patrocinador,Texto,0,18914.0,30631.0,138.0,11,14,1.0,5,3,164.0,0.008670825843290684,False
P01361,2025-03-05,X,Efeméride,Texto,0,12161.0,14799.0,134.0,10,10,6.0,5,2,160.0,0.013156812762108379,False
P01362,2025-03-05,Facebook,Fichajes,Imagen,0,13327.0,16120.0,185.0,12,17,6.0,7,2,220.0,0.016507841224581675,False
P01363,2025-03-05,Facebook,Afición,Vídeo largo,0,13350.0,15068.0,162.0,11,16,4.0,5,2,193.0,0.01445692883895131,False
P01364,2025-03-05,TikTok,Entrenamiento,Vídeo corto,0,13407.0,21430.0,1545.0,132,163,10.0,67,37,1850.0,0.13798761840829418,False
P01365,2025-03-06,Instagram,Efeméride,Imagen,0,19316.0,28401.0,474.0,27,39,14.0,15,4,554.0,0.02868088631186581,False
P01366,2025-03-06,X,Afición,Texto,0,18346.0,23085.0,244.0,18,13,22.0,10,3,297.0,0.016188815000545077,False
P01367,2025-03-06,X,Institucional,Texto,0,13661.0,20680.0,111.0,7,8,7.0,3,2,133.0,0.009735744089012517,False
P01368,2025-03-06,Facebook,Institucional,Vídeo corto,0,16000.0,18395.0,159.0,9,15,5.0,4,3,188.0,0.01175,False
P01369,2025-03-06,TikTok,Patrocinador,Vídeo corto,0,21909.0,34642.0,688.0,64,48,3.0,37,14,803.0,0.036651604363503586,False
P01370,2025-03-07,Instagram,Institucional,Imagen,0,24289.0,30727.0,401.0,35,24,14.0,22,4,474.0,0.019515006793198567,False
P01371,2025-03-07,Instagram,Cantera,Imagen,0,31778.0,51422.0,536.0,33,49,34.0,17,7,652.0,0.020517339039587135,False
P01372,2025-03-07,X,Patrocinador,Vídeo corto,0,22543.0,26957.0,323.0,18,18,51.0,12,3,410.0,0.018187463957769597,False
P01373,2025-03-07,Facebook,Institucional,Imagen,0,27499.0,36461.0,111.0,7,6,18.0,4,1,142.0,0.005163824139059602,False
